ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,16.4985,species,unclassified
562,0.01302,species,Escherichia coli
817,0.59588,species,Bacteroides fragilis
818,2.949,species,Bacteroides thetaiotaomicron
820,19.5799,species,Bacteroides uniformis
821,1.86301,species,Phocaeicola vulgatus
823,0.47017,species,Parabacteroides distasonis
853,5.54599,species,Faecalibacterium prausnitzii
861,0.00324,species,Fusobacterium ulcerans
1308,0.84163,species,Streptococcus thermophilus
1322,0.39555,species,Blautia hansenii
1423,0.23385,species,Bacillus subtilis
1512,0.00853,species,[Clostridium] symbiosum
1522,0.01052,species,[Clostridium] innocuum
1535,0.13858,species,[Clostridium] leptum
1547,0.01255,species,Thomasclavelia ramosa
28116,0.79964,species,Bacteroides ovatus
28117,4.19904,species,Alistipes putredinis
29347,0.25045,species,[Clostridium] scindens
29348,0.04397,species,Thomasclavelia spiroformis
33025,1.47041,species,Phascolarctobacterium faecium
33035,0.00826,species,Blautia producta
33038,0.19466,species,Mediterraneibacter gnavus
33039,1.22253,species,[Ruminococcus] torques
39482,0.00622,species,Faecalicatena contorta
39485,1.07413,species,Lachnospira eligens
39486,0.10102,species,Dorea formicigenerans
39490,0.73341,species,Eubacterium ramulus
39491,3.00558,species,Agathobacter rectalis
39496,0.58198,species,Eubacterium ventriosum
40520,0.38416,species,Blautia obeum
46503,0.74309,species,Parabacteroides merdae
47715,0.01195,species,Lacticaseibacillus rhamnosus
61171,0.12848,species,Holdemania filiformis
84026,0.00088,species,[Clostridium] methylpentosum
84112,1.22595,species,Eggerthella lenta
89153,0.02688,species,[Clostridium] hylemonae
100884,0.05244,species,Coprobacillus cateniformis
105841,0.093,species,Anaerostipes caccae
105843,0.98043,species,Anaerobutyricum soehngenii
106588,0.00328,species,Pseudoflavonifractor capillosus
113107,0.00769,species,Streptococcus australis
116085,0.14982,species,Coprococcus catus
154046,0.01542,species,Hungatella hathewayi
160404,0.48386,species,Anaerotignum lactatifermentans
166486,0.03662,species,Roseburia intestinalis
208479,0.08876,species,Enterocloster bolteae
214853,0.00774,species,Anaerofustis stercorihominis
246787,3.45424,species,Bacteroides cellulosilyticus
253257,0.38451,species,Lacrimispora amygdalina
292800,0.1078,species,Flavonifractor plautii
301301,0.18758,species,Roseburia hominis
328814,1.58853,species,Alistipes shahii
333367,0.00897,species,Enterocloster asparagiformis
338188,0.5574,species,Bacteroides finegoldii
341220,0.0245,species,Lactonifactor longoviformis
342942,0.05131,species,Mediterraneibacter glycyrrhizinilyticus
351091,0.36052,species,Oscillibacter valericigenes
357276,0.56203,species,Phocaeicola dorei
358742,0.00415,species,Enterocloster aldenensis
358743,0.02362,species,Enterocloster citroniae
360807,0.16696,species,Roseburia inulinivorans
410072,0.77092,species,Coprococcus comes
418240,1.90617,species,Blautia wexlerae
471189,0.07385,species,Gordonibacter pamelaeae
474960,0.11813,species,Hydrogenoanaerobacterium saccharovorans
487174,0.96735,species,Barnesiella intestinihominis
498718,0.15178,species,Slackia equolifaciens
536633,0.0136,species,Blautia glucerasea
544645,0.41705,species,Butyricimonas virosa
626932,0.11513,species,Alistipes indistinctus
745368,0.11959,species,Gemmiger formicilis
871665,1.85435,species,Blautia faecis
936548,0.00125,species,Actinomyces sp. ICM47
1034346,0.00148,species,Dielma fastidiosa
1150298,2.66287,species,Fusicatenibacter saccharivorans
1297617,0.16877,species,Intestinimonas butyriciproducens
1432052,0.00637,species,Eisenbergiella tayi
1470347,0.17392,species,Alistipes ihumii
1501392,0.1145,species,Coprobacter secundus
1550024,0.04914,species,Ruthenibacterium lactatiformans
1628085,0.05899,species,Agathobaculum butyriciproducens
1632013,0.0347,species,Drancourtella massiliensis
1650663,0.27841,species,Allofournierella massiliensis
1653435,0.06472,species,Merdimonas faecis
1673717,0.00479,species,Anaeromassilibacillus senegalensis
1697794,0.00674,species,Clostridia bacterium UC5.1-1D1
1715004,1.7562,species,Clostridiales bacterium KLE1615
1737424,1.6806,species,Blautia massiliensis (ex Durand et al. 2017)
1780379,0.00097,species,Clostridiales bacterium CHKCI006
1796615,0.0942,species,Blautia caecimuris
1796635,0.19789,species,Longicatena caecimuris
1841867,0.05249,species,Merdimmobilis hominis
1871018,0.02555,species,Angelakisella massiliensis
1871020,0.00108,species,Clostridium sp. Marseille-P3244
1871035,0.21605,species,Negativibacillus massiliensis
1898204,0.00989,species,Clostridiaceae bacterium
1898207,0.30508,species,Clostridiales bacterium
1912855,0.0071,species,Faecalimonas umbilicata
1926283,0.0158,species,Lachnoclostridium edouardi
1965555,0.00019,species,Lachnoclostridium sp. An131
1965560,0.0051,species,Lachnoclostridium sp. An138
1965662,0.01231,species,Gemmiger sp. An87
1982626,0.77563,species,Faecalibacillus intestinalis
1987501,0.04092,species,Massiliimalia timonensis
2041842,0.00663,species,Neobittarella massiliensis (ex Bilen et al. 2018)
2093857,0.36285,species,Dysosmobacter welbionis
2108523,0.64576,species,Lawsonibacter asaccharolyticus
2126740,0.59606,species,Clostridium fessum
2292046,0.00259,species,Lachnotalea sp. AF33-28
2292182,0.11719,species,Clostridiaceae bacterium AF18-31LB
2292205,0.30963,species,Clostridium sp. AF20-17LB
2292271,0.2087,species,Lachnospiraceae bacterium AM48-27BH
2292304,0.14272,species,Clostridium sp. AM33-3
2293015,0.14542,species,Clostridium sp. AF36-4
2293024,0.22553,species,Clostridium sp. AM22-11AC
2293126,0.01309,species,Roseburia sp. AF02-12
2364792,0.01058,species,Intestinibacillus sp. Marseille-P6563
2500537,0.30341,species,Candidatus Cibiobacter qucibialis
2585118,0.24528,species,Alistipes communis
2585119,0.19942,species,Alistipes dispar
2714355,1.84878,species,Vescimonas coprocola
2763051,1.4046,species,Lachnospira hominis (ex Liu et al. 2021)
2763061,0.72986,species,Roseburia lenta
2763644,0.00138,species,Zhenpiania hominis
2763645,0.02003,species,Lentihominibacter hominis
2763656,0.01424,species,Guopingia tenuis
2763660,0.0101,species,Feifania hominis
2763663,0.20183,species,Enterocloster hominis (ex Liu et al. 2021)
2763667,0.00173,species,Wansuia hejianensis
2764325,0.03603,species,[Eubacterium] hominis
