ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,65.1023,species,unclassified
820,0.62401,species,Bacteroides uniformis
821,0.07289,species,Phocaeicola vulgatus
823,0.04097,species,Parabacteroides distasonis
853,2.78457,species,Faecalibacterium prausnitzii
901,0.27051,species,Desulfovibrio piger
1680,0.34048,species,Bifidobacterium adolescentis
2173,0.04046,species,Methanobrevibacter smithii
28117,0.36182,species,Alistipes putredinis
28118,0.11697,species,Odoribacter splanchnicus
33043,0.37574,species,Coprococcus eutactus
35833,0.03157,species,Bilophila wadsworthia
39485,1.96126,species,Lachnospira eligens
39491,0.89454,species,Agathobacter rectalis
39492,0.43525,species,[Eubacterium] siraeum
40518,0.11655,species,Ruminococcus bromii
46228,0.76977,species,[Ruminococcus] lactaris
46503,0.02405,species,Parabacteroides merdae
46506,0.00667,species,Bacteroides stercoris
47678,0.04222,species,Bacteroides caccae
88431,0.02118,species,Dorea longicatena
165179,1.30107,species,Segatella copri
166486,0.01319,species,Roseburia intestinalis
204516,0.05906,species,Phocaeicola massiliensis
214856,0.01913,species,Alistipes finegoldii
218538,8.24109,species,Dialister invisus
239935,0.58408,species,Akkermansia muciniphila
253257,0.02786,species,Lacrimispora amygdalina
290055,0.02721,species,Faecalicatena fissicatena
301301,0.4337,species,Roseburia hominis
301302,0.52233,species,Roseburia faecis
328813,0.4061,species,Alistipes onderdonkii
328814,0.03327,species,Alistipes shahii
351091,0.75461,species,Oscillibacter valericigenes
357276,0.41641,species,Phocaeicola dorei
360807,0.08399,species,Roseburia inulinivorans
410072,0.0398,species,Coprococcus comes
418240,0.01961,species,Blautia wexlerae
487174,0.00922,species,Barnesiella intestinihominis
592978,0.0146,species,Mediterraneibacter faecis
626929,0.01064,species,Bacteroides clarus
674529,0.00527,species,Bacteroides faecis
745368,0.54834,species,Gemmiger formicilis
871665,0.04297,species,Blautia faecis
1150298,1.64396,species,Fusicatenibacter saccharivorans
1160721,0.46004,species,Ruminococcus bicirculans (ex Wegman et al. 2014)
1288121,0.04985,species,Alistipes senegalensis
1519439,2.16443,species,Oscillibacter sp. ER4
1628085,0.0046,species,Agathobaculum butyriciproducens
1715004,0.00179,species,Clostridiales bacterium KLE1615
1737424,0.03522,species,Blautia massiliensis (ex Durand et al. 2017)
1898203,0.21176,species,Lachnospiraceae bacterium
1898204,0.02622,species,Clostridiaceae bacterium
2049048,0.02723,species,Rikenellaceae bacterium
2108523,0.03384,species,Lawsonibacter asaccharolyticus
2126740,0.21421,species,Clostridium fessum
2292201,0.01439,species,Clostridium sp. AF12-28
2292304,0.03705,species,Clostridium sp. AM33-3
2293015,1.38064,species,Clostridium sp. AF36-4
2293024,0.01855,species,Clostridium sp. AM22-11AC
2293138,0.03074,species,Roseburia sp. AM59-24XD
2358141,0.03595,species,Anaerotignum faecicola
2485925,0.21745,species,Oscillospiraceae bacterium
2500537,0.16938,species,Candidatus Cibiobacter qucibialis
2585118,0.12819,species,Alistipes communis
2592640,0.02193,species,Blautia sp. MCC283
2714355,0.11172,species,Vescimonas coprocola
2763051,0.17722,species,Lachnospira hominis (ex Liu et al. 2021)
2763670,0.4711,species,Wujia chipingensis
2763672,2.58202,species,Simiaoa sunii
2830655,0.04697,species,Oscillospiraceae bacterium Marseille-Q3528
2830659,0.12398,species,Clostridiaceae bacterium Marseille-Q4149
2841526,0.40854,species,Oscillibacter sp. MSJ-31
2881266,0.01036,species,Faecalibacterium butyricigenerans
2885348,0.07087,species,Hominifimenecus microfluidus
2885350,0.41435,species,Gallintestinimicrobium propionicum
2885357,0.10681,species,Hominenteromicrobium mulieris
2929491,0.06379,species,Faecalibacterium wellingii
2981769,0.43749,species,Waltera acetigignens
