ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,10.85897,species,unclassified
820,0.00835,species,Bacteroides uniformis
821,0.00097,species,Phocaeicola vulgatus
823,0.01126,species,Parabacteroides distasonis
853,0.7269,species,Faecalibacterium prausnitzii
905,0.02222,species,Acidaminococcus fermentans
907,0.33445,species,Megasphaera elsdenii
1328,0.00111,species,Streptococcus anginosus
1352,0.00552,species,Enterococcus faecium
1423,0.0221,species,Bacillus subtilis
1512,0.00302,species,[Clostridium] symbiosum
1535,2.45282,species,[Clostridium] leptum
1624,0.00395,species,Ligilactobacillus salivarius
1680,9.72503,species,Bifidobacterium adolescentis
1681,1.83857,species,Bifidobacterium bifidum
28026,0.71358,species,Bifidobacterium pseudocatenulatum
28052,0.0022,species,Lachnospira pectinoschiza
28118,0.00302,species,Odoribacter splanchnicus
29347,0.00497,species,[Clostridium] scindens
33038,0.9326,species,Mediterraneibacter gnavus
33039,0.18016,species,[Ruminococcus] torques
35833,0.00509,species,Bilophila wadsworthia
39482,0.03247,species,Faecalicatena contorta
39486,0.5823,species,Dorea formicigenerans
39488,0.11238,species,Anaerobutyricum hallii
39490,0.04255,species,Eubacterium ramulus
39491,20.95677,species,Agathobacter rectalis
39496,0.20808,species,Eubacterium ventriosum
40518,11.48127,species,Ruminococcus bromii
40519,0.99493,species,Ruminococcus callidus
40520,1.56131,species,Blautia obeum
46228,0.04243,species,[Ruminococcus] lactaris
52226,0.05219,species,Mitsuokella multacida
61171,0.00095,species,Holdemania filiformis
74426,3.95566,species,Collinsella aerofaciens
88431,0.55851,species,Dorea longicatena
89014,0.01275,species,Blautia luti
105843,0.28292,species,Anaerobutyricum soehngenii
114527,0.00313,species,Mogibacterium diversum
116085,0.08932,species,Coprococcus catus
165179,0.07132,species,Segatella copri
166486,0.00187,species,Roseburia intestinalis
180164,0.12087,species,Blautia schinkii
187979,0.71682,species,Mitsuokella jalaludinii
208479,0.00655,species,Enterocloster bolteae
209880,0.07057,species,Allisonella histaminiformans
214853,0.00344,species,Anaerofustis stercorihominis
216816,0.93043,species,Bifidobacterium longum
239935,0.64387,species,Akkermansia muciniphila
253257,0.00621,species,Lacrimispora amygdalina
270498,0.00133,species,Christensenella hongkongensis
290055,0.06982,species,Faecalicatena fissicatena
301302,0.4654,species,Roseburia faecis
328812,0.00534,species,Parabacteroides goldsteinii
328813,0.01719,species,Alistipes onderdonkii
341220,0.00261,species,Lactonifactor longoviformis
342942,0.00019,species,Mediterraneibacter glycyrrhizinilyticus
357276,0.0153,species,Phocaeicola dorei
360807,0.09173,species,Roseburia inulinivorans
410072,0.05509,species,Coprococcus comes
418240,1.25431,species,Blautia wexlerae
446660,0.1703,species,Adlercreutzia equolifaciens
471189,0.00054,species,Gordonibacter pamelaeae
474960,0.03248,species,Hydrogenoanaerobacterium saccharovorans
