ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,5.50941,species,unclassified
818,0.01681,species,Bacteroides thetaiotaomicron
820,0.00673,species,Bacteroides uniformis
821,0.18767,species,Phocaeicola vulgatus
823,0.03908,species,Parabacteroides distasonis
853,0.59935,species,Faecalibacterium prausnitzii
901,0.05335,species,Desulfovibrio piger
907,0.06857,species,Megasphaera elsdenii
1304,0.12195,species,Streptococcus salivarius
1309,0.00782,species,Streptococcus mutans
1310,0.00768,species,Streptococcus sobrinus
1318,0.00927,species,Streptococcus parasanguinis
1328,0.06927,species,Streptococcus anginosus
1535,0.09018,species,[Clostridium] leptum
1597,0.00665,species,Lacticaseibacillus paracasei
1660,0.00175,species,Schaalia odontolytica
1680,15.25496,species,Bifidobacterium adolescentis
1686,12.07893,species,Bifidobacterium catenulatum
1689,0.01058,species,Bifidobacterium dentium
28052,0.0028,species,Lachnospira pectinoschiza
28116,0.09908,species,Bacteroides ovatus
28117,0.1494,species,Alistipes putredinis
29348,0.11075,species,Thomasclavelia spiroformis
33038,0.0095,species,Mediterraneibacter gnavus
35833,0.00268,species,Bilophila wadsworthia
39482,0.00714,species,Faecalicatena contorta
39483,0.36872,species,Faecalitalea cylindroides
39485,0.02538,species,Lachnospira eligens
39486,0.60388,species,Dorea formicigenerans
39490,0.25269,species,Eubacterium ramulus
39491,1.65726,species,Agathobacter rectalis
39496,0.41951,species,Eubacterium ventriosum
40518,16.37263,species,Ruminococcus bromii
40520,0.91141,species,Blautia obeum
46506,0.02673,species,Bacteroides stercoris
52226,0.14507,species,Mitsuokella multacida
53443,0.02731,species,Blautia hydrogenotrophica
74426,5.24043,species,Collinsella aerofaciens
84112,0.02781,species,Eggerthella lenta
105843,0.30174,species,Anaerobutyricum soehngenii
114527,0.07156,species,Mogibacterium diversum
131111,0.0063,species,Schaalia turicensis
143393,0.00572,species,[Eubacterium] sulci
160404,0.01934,species,Anaerotignum lactatifermentans
165179,1.72023,species,Segatella copri
166486,0.05747,species,Roseburia intestinalis
204516,0.17065,species,Phocaeicola massiliensis
209880,0.00902,species,Allisonella histaminiformans
214853,0.01931,species,Anaerofustis stercorihominis
216816,0.60196,species,Bifidobacterium longum
230143,0.00463,species,Scardovia wiggsiae
253257,0.00846,species,Lacrimispora amygdalina
270498,0.12802,species,Christensenella hongkongensis
290055,0.29674,species,Faecalicatena fissicatena
292800,0.04712,species,Flavonifractor plautii
301302,0.00525,species,Roseburia faecis
310297,0.13913,species,Phocaeicola plebeius
