ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,3.43706,species,unclassified
562,0.03272,species,Escherichia coli
729,0.00244,species,Haemophilus parainfluenzae
818,0.01442,species,Bacteroides thetaiotaomicron
820,0.14194,species,Bacteroides uniformis
821,0.40252,species,Phocaeicola vulgatus
823,0.04062,species,Parabacteroides distasonis
853,13.01492,species,Faecalibacterium prausnitzii
876,0.00022,species,Desulfovibrio desulfuricans
1302,0.00089,species,Streptococcus gordonii
1303,0.0341,species,Streptococcus oralis
1304,0.62411,species,Streptococcus salivarius
1308,0.09631,species,Streptococcus thermophilus
1318,0.06935,species,Streptococcus parasanguinis
1322,0.26009,species,Blautia hansenii
1353,0.00156,species,Enterococcus gallinarum
1358,0.00322,species,Lactococcus lactis
1379,0.0004,species,Gemella haemolysans
1512,0.15488,species,[Clostridium] symbiosum
1522,0.11593,species,[Clostridium] innocuum
1535,0.14319,species,[Clostridium] leptum
1547,0.03602,species,Thomasclavelia ramosa
1584,0.00451,species,Lactobacillus delbrueckii
1597,0.00987,species,Lacticaseibacillus paracasei
1655,0.00869,species,Actinomyces naeslundii
1660,0.00868,species,Schaalia odontolytica
1680,6.35412,species,Bifidobacterium adolescentis
28037,0.08146,species,Streptococcus mitis
28052,0.05451,species,Lachnospira pectinoschiza
28116,0.07829,species,Bacteroides ovatus
29348,0.0254,species,Thomasclavelia spiroformis
29361,2.41866,species,[Clostridium] nexile
29466,0.03949,species,Veillonella parvula
33035,0.02289,species,Blautia producta
33038,0.18008,species,Mediterraneibacter gnavus
33039,0.67122,species,[Ruminococcus] torques
33945,0.00662,species,Enterococcus avium
35833,0.01581,species,Bilophila wadsworthia
39486,0.52659,species,Dorea formicigenerans
39491,10.77936,species,Agathobacter rectalis
39496,0.96829,species,Eubacterium ventriosum
39778,0.01755,species,Veillonella dispar
40520,0.24607,species,Blautia obeum
43675,0.00824,species,Rothia mucilaginosa
45634,0.00013,species,Streptococcus cristatus
46124,0.00622,species,Granulicatella adiacens
46506,0.08047,species,Bacteroides stercoris
55565,0.10885,species,Actinomyces graevenitzii
68892,0.00234,species,Streptococcus infantis
74426,2.37215,species,Collinsella aerofaciens
