ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,26.43481,species,unclassified
820,2.59145,species,Bacteroides uniformis
823,0.39663,species,Parabacteroides distasonis
853,4.33907,species,Faecalibacterium prausnitzii
1535,0.61936,species,[Clostridium] leptum
1680,3.9215,species,Bifidobacterium adolescentis
1681,1.86505,species,Bifidobacterium bifidum
28117,2.21216,species,Alistipes putredinis
33025,2.93918,species,Phascolarctobacterium faecium
39491,3.86175,species,Agathobacter rectalis
39492,0.09317,species,[Eubacterium] siraeum
40519,0.53201,species,Ruminococcus callidus
47678,0.41105,species,Bacteroides caccae
74426,1.90093,species,Collinsella aerofaciens
88431,0.67709,species,Dorea longicatena
214856,1.66884,species,Alistipes finegoldii
216816,3.03651,species,Bifidobacterium longum
239935,0.28794,species,Akkermansia muciniphila
328813,0.96795,species,Alistipes onderdonkii
328814,2.59832,species,Alistipes shahii
357276,0.24492,species,Phocaeicola dorei
410072,0.73692,species,Coprococcus comes
418240,4.50435,species,Blautia wexlerae
487174,1.52664,species,Barnesiella intestinihominis
592978,0.58253,species,Mediterraneibacter faecis
649756,3.39262,species,Anaerostipes hadrus
745368,2.63044,species,Gemmiger formicilis
1150298,3.2206,species,Fusicatenibacter saccharivorans
1737424,0.96713,species,Blautia massiliensis (ex Durand et al. 2017)
1982626,0.49321,species,Faecalibacillus intestinalis
2500537,6.83002,species,Candidatus Cibiobacter qucibialis
2509240,0.28986,species,Blautia faecicola
2714355,3.51722,species,Vescimonas coprocola
2763670,0.88634,species,Wujia chipingensis
2763672,0.34415,species,Simiaoa sunii
2841526,3.19927,species,Oscillibacter sp. MSJ-31
2885357,5.27904,species,Hominenteromicrobium mulieris
