ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,3.2587,species,unclassified
562,0.70546,species,Escherichia coli
573,0.37716,species,Klebsiella pneumoniae
820,0.00565,species,Bacteroides uniformis
823,0.00832,species,Parabacteroides distasonis
853,0.09783,species,Faecalibacterium prausnitzii
876,0.00859,species,Desulfovibrio desulfuricans
1246,1.49138,species,Leuconostoc lactis
1249,0.22883,species,Weissella paramesenteroides
1302,0.06103,species,Streptococcus gordonii
1304,8.87674,species,Streptococcus salivarius
1309,0.88786,species,Streptococcus mutans
1318,0.62492,species,Streptococcus parasanguinis
1323,0.09155,species,Faecalicoccus pleomorphus
1328,0.06187,species,Streptococcus anginosus
1351,0.01646,species,Enterococcus faecalis
1353,0.18161,species,Enterococcus gallinarum
1358,6.40526,species,Lactococcus lactis
1502,0.0079,species,Clostridium perfringens
1522,0.0086,species,[Clostridium] innocuum
1535,0.15203,species,[Clostridium] leptum
1547,0.06185,species,Thomasclavelia ramosa
1590,0.04296,species,Lactiplantibacillus plantarum
1597,2.05148,species,Lacticaseibacillus paracasei
1613,0.03921,species,Limosilactobacillus fermentum
1624,0.05641,species,Ligilactobacillus salivarius
1680,16.91883,species,Bifidobacterium adolescentis
1689,0.06535,species,Bifidobacterium dentium
1735,12.11928,species,Holdemanella biformis
28116,0.01677,species,Bacteroides ovatus
29347,0.08645,species,[Clostridium] scindens
29348,0.02144,species,Thomasclavelia spiroformis
33035,0.0064,species,Blautia producta
33968,0.01061,species,Leuconostoc pseudomesenteroides
35518,0.00324,species,[Eubacterium] nodatum
35519,0.00143,species,Mogibacterium timidum
35833,0.00662,species,Bilophila wadsworthia
37734,0.04222,species,Enterococcus casseliflavus
39482,0.00411,species,Faecalicatena contorta
39485,0.00851,species,Lachnospira eligens
39486,0.8759,species,Dorea formicigenerans
39488,0.11217,species,Anaerobutyricum hallii
39490,0.03382,species,Eubacterium ramulus
39491,0.54885,species,Agathobacter rectalis
39496,0.02929,species,Eubacterium ventriosum
40520,0.4168,species,Blautia obeum
43675,0.00129,species,Rothia mucilaginosa
46503,0.01222,species,Parabacteroides merdae
46506,0.03755,species,Bacteroides stercoris
47770,0.01497,species,Lactobacillus crispatus
51123,0.00287,species,[Eubacterium] saphenum
52773,0.00955,species,Schaalia meyeri
61645,0.00555,species,Enterobacter asburiae
71452,0.00504,species,Enterococcus raffinosus
74426,1.64192,species,Collinsella aerofaciens
78258,0.00014,species,Parascardovia denticolens
84026,0.00504,species,[Clostridium] methylpentosum
84112,0.24224,species,Eggerthella lenta
84163,0.00019,species,Cryptobacterium curtum
88431,3.25741,species,Dorea longicatena
89014,0.42325,species,Blautia luti
100884,0.07814,species,Coprobacillus cateniformis
105841,0.00055,species,Anaerostipes caccae
113107,0.03013,species,Streptococcus australis
114527,0.02806,species,Mogibacterium diversum
137591,9.70022,species,Weissella cibaria
158836,0.06392,species,Enterobacter hormaechei
165179,0.04766,species,Segatella copri
169435,0.00206,species,Anaerotruncus colihominis
208479,0.01019,species,Enterocloster bolteae
214853,0.01074,species,Anaerofustis stercorihominis
216816,3.04577,species,Bifidobacterium longum
239935,0.04684,species,Akkermansia muciniphila
244366,0.00788,species,Klebsiella variicola
246787,0.00113,species,Bacteroides cellulosilyticus
261299,0.01061,species,Intestinibacter bartlettii
270498,0.02033,species,Christensenella hongkongensis
301301,0.06629,species,Roseburia hominis
301302,0.0271,species,Roseburia faecis
328814,0.00805,species,Alistipes shahii
342942,0.00735,species,Mediterraneibacter glycyrrhizinilyticus
410072,0.15148,species,Coprococcus comes
418240,0.77104,species,Blautia wexlerae
419015,0.02493,species,Alloscardovia omnicolens
454154,0.02559,species,Paraprevotella clara
487174,0.00978,species,Barnesiella intestinihominis
544580,0.07655,species,Actinomyces oris
556261,0.00747,species,Clostridium sp. D5
572010,0.18904,species,Slackia isoflavoniconvertens
592978,1.54217,species,Mediterraneibacter faecis
626932,0.01095,species,Alistipes indistinctus
626937,0.04294,species,Christensenella minuta
649756,0.2492,species,Anaerostipes hadrus
871665,0.99899,species,Blautia faecis
936548,0.0043,species,Actinomyces sp. ICM47
1118058,0.00508,species,Actinomyces sp. ph3
1150298,0.36621,species,Fusicatenibacter saccharivorans
1151742,1.11538,species,Lactococcus taiwanensis
1468449,0.00993,species,Holdemania massiliensis
1470350,6e-05,species,Candidatus Stoquefichus massiliensis
1473216,0.23325,species,Senegalimassilia anaerobia
1550024,0.16817,species,Ruthenibacterium lactatiformans
1628085,0.02439,species,Agathobaculum butyriciproducens
1653434,0.00072,species,Sellimonas intestinalis
1673717,0.0044,species,Anaeromassilibacillus senegalensis
1720300,0.01123,species,Mediterraneibacter massiliensis
1737424,1.99203,species,Blautia massiliensis (ex Durand et al. 2017)
1776391,0.00145,species,Romboutsia timonensis
1776392,0.00834,species,Massilimicrobiota timonensis
1812935,0.0199,species,Enterobacter roggenkampii
1871020,0.00222,species,Clostridium sp. Marseille-P3244
1898203,0.08036,species,Lachnospiraceae bacterium
1898207,0.00665,species,Clostridiales bacterium
1907654,8.05992,species,Collinsella bouchesdurhonensis
1940789,0.022,species,Lactococcus petauri
1982626,0.16677,species,Faecalibacillus intestinalis
1986206,0.00574,species,Candidatus Nanosynsacchari sp. TM7_ANC_38.39_G1_1
1987501,0.00495,species,Massiliimalia timonensis
2040291,0.00889,species,Dorea phocaeensis
2041842,0.00191,species,Neobittarella massiliensis (ex Bilen et al. 2018)
2049045,0.45229,species,Eubacteriaceae bacterium
2137581,0.22813,species,Ellagibacter isourolithinifaciens
2211183,0.10823,species,Evtepia gabavorous
2292041,0.11847,species,Dorea sp. AF36-15AT
2292211,0.18355,species,Collinsella sp. AF08-23
2292245,0.0121,species,Ruminococcus sp. AF13-28
2292358,0.01463,species,Megasphaera sp. AM44-1BH
2292441,0.95887,species,Paratractidigestivibacter faecalis
2293126,0.00228,species,Roseburia sp. AF02-12
2316025,0.10278,species,Mediterraneibacter butyricigenes
2358141,0.00405,species,Anaerotignum faecicola
2500537,0.58429,species,Candidatus Cibiobacter qucibialis
2518605,0.00235,species,Segatella hominis
2585118,0.00871,species,Alistipes communis
2606633,0.31922,species,Oliverpabstia intestinalis
2652276,0.41398,species,Holdemanella porci
2714355,1.70802,species,Vescimonas coprocola
2763033,0.01264,species,Christensenella tenuis
2763654,0.05544,species,Luoshenia tenuis
2763663,0.01734,species,Enterocloster hominis (ex Liu et al. 2021)
2763667,0.01948,species,Wansuia hejianensis
2763670,0.06987,species,Wujia chipingensis
2763672,0.06183,species,Simiaoa sunii
2764712,1.99812,species,Lentihominibacter faecis
2881276,0.05428,species,Fusicatenibacter faecihominis
2885350,0.01449,species,Gallintestinimicrobium propionicum
2981769,0.04012,species,Waltera acetigignens
