ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,4.00242,species,unclassified
818,0.54476,species,Bacteroides thetaiotaomicron
820,7.63636,species,Bacteroides uniformis
821,10.15952,species,Phocaeicola vulgatus
823,1.86386,species,Parabacteroides distasonis
853,4.66539,species,Faecalibacterium prausnitzii
861,0.04062,species,Fusobacterium ulcerans
1302,0.00234,species,Streptococcus gordonii
1304,0.06097,species,Streptococcus salivarius
1308,0.31379,species,Streptococcus thermophilus
1318,0.01707,species,Streptococcus parasanguinis
1343,0.00904,species,Streptococcus vestibularis
1423,0.00526,species,Bacillus subtilis
1512,0.26031,species,[Clostridium] symbiosum
1522,0.01218,species,[Clostridium] innocuum
1547,0.35591,species,Thomasclavelia ramosa
1736,0.00715,species,Eubacterium limosum
28025,0.04145,species,Bifidobacterium animalis
28111,3.2999,species,Bacteroides eggerthii
28116,5.80151,species,Bacteroides ovatus
28118,0.0594,species,Odoribacter splanchnicus
29348,0.00158,species,Thomasclavelia spiroformis
33025,2.05575,species,Phascolarctobacterium faecium
33035,0.02181,species,Blautia producta
33038,1.06222,species,Mediterraneibacter gnavus
33039,0.39323,species,[Ruminococcus] torques
33885,0.00049,species,Microbacterium lacticum
35833,0.50052,species,Bilophila wadsworthia
39482,0.02993,species,Faecalicatena contorta
40520,0.13065,species,Blautia obeum
40545,0.61916,species,Sutterella wadsworthensis
46503,1.85698,species,Parabacteroides merdae
47678,0.28006,species,Bacteroides caccae
61171,0.09505,species,Holdemania filiformis
84112,0.90792,species,Eggerthella lenta
88431,1.51625,species,Dorea longicatena
100884,0.06593,species,Coprobacillus cateniformis
105841,0.03748,species,Anaerostipes caccae
154046,0.01857,species,Hungatella hathewayi
169435,0.05464,species,Anaerotruncus colihominis
208479,0.4037,species,Enterocloster bolteae
214853,0.00112,species,Anaerofustis stercorihominis
216816,0.02594,species,Bifidobacterium longum
239935,0.67525,species,Akkermansia muciniphila
246787,0.00305,species,Bacteroides cellulosilyticus
253257,1.15986,species,Lacrimispora amygdalina
270498,0.00972,species,Christensenella hongkongensis
290055,2.03084,species,Faecalicatena fissicatena
292800,1.31632,species,Flavonifractor plautii
328812,0.06103,species,Parabacteroides goldsteinii
333367,0.01098,species,Enterocloster asparagiformis
358742,0.05454,species,Enterocloster aldenensis
358743,0.08682,species,Enterocloster citroniae
410072,2.05531,species,Coprococcus comes
418240,3.60618,species,Blautia wexlerae
556261,0.00779,species,Clostridium sp. D5
638849,0.00746,species,Pyramidobacter piscolens
649756,4.09543,species,Anaerostipes hadrus
745368,1.40882,species,Gemmiger formicilis
871665,0.97143,species,Blautia faecis
1099853,0.57652,species,Coprobacter fastidiosus
1470347,0.08832,species,Alistipes ihumii
1550024,0.13809,species,Ruthenibacterium lactatiformans
1628085,0.40834,species,Agathobaculum butyriciproducens
1697794,0.01439,species,Clostridia bacterium UC5.1-1D1
1715004,1.23058,species,Clostridiales bacterium KLE1615
1720194,0.20397,species,Clostridium sp. AT4
1720313,0.00326,species,Bittarella massiliensis (ex Durand et al. 2017)
1737424,12.52947,species,Blautia massiliensis (ex Durand et al. 2017)
1776384,0.00139,species,Emergencia timonensis
1776392,0.0462,species,Massilimicrobiota timonensis
1796622,0.00552,species,Extibacter muris
1796635,0.17232,species,Longicatena caecimuris
1870991,0.00194,species,Massilioclostridium coli
1871020,0.00068,species,Clostridium sp. Marseille-P3244
1898204,0.01929,species,Clostridiaceae bacterium
1898207,0.91704,species,Clostridiales bacterium
1965639,0.00581,species,Gemmiger sp. An50
2093857,0.96853,species,Dysosmobacter welbionis
2108523,0.6108,species,Lawsonibacter asaccharolyticus
2126740,1.23318,species,Clostridium fessum
2211183,0.19683,species,Evtepia gabavorous
2292006,0.05878,species,Clostridium sp. AF32-12BH
2292201,0.49241,species,Clostridium sp. AF12-28
2292245,2.73724,species,Ruminococcus sp. AF13-28
2292304,0.2446,species,Clostridium sp. AM33-3
2293024,1.76486,species,Clostridium sp. AM22-11AC
2358141,0.98344,species,Anaerotignum faecicola
2500537,5.52193,species,Candidatus Cibiobacter qucibialis
2585118,0.34876,species,Alistipes communis
2585119,0.94555,species,Alistipes dispar
2763645,0.06987,species,Lentihominibacter hominis
2764325,0.35438,species,[Eubacterium] hominis
2779352,0.02964,species,Pseudoflavonifractor gallinarum
2830658,0.05411,species,Clostridiaceae bacterium Marseille-Q4145
2841037,0.05564,species,Claveliimonas bilis
2883176,0.0536,species,Lachnospiraceae bacterium EP-SM-12S-S03
2981769,0.11367,species,Waltera acetigignens
