ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,16.793879999999998,species,unclassified
562,0.00033,species,Escherichia coli
729,0.19922,species,Haemophilus parainfluenzae
818,0.00864,species,Bacteroides thetaiotaomicron
820,0.03068,species,Bacteroides uniformis
823,0.00011,species,Parabacteroides distasonis
853,0.54471,species,Faecalibacterium prausnitzii
1302,0.04019,species,Streptococcus gordonii
1303,0.06025,species,Streptococcus oralis
1304,2.74899,species,Streptococcus salivarius
1308,2.29526,species,Streptococcus thermophilus
1309,0.00093,species,Streptococcus mutans
1318,1.08308,species,Streptococcus parasanguinis
1328,0.10829,species,Streptococcus anginosus
1351,0.00045,species,Enterococcus faecalis
1382,0.00172,species,Lancefieldella parvula
1423,0.01437,species,Bacillus subtilis
1522,0.00013,species,[Clostridium] innocuum
1535,0.00928,species,[Clostridium] leptum
1547,0.00493,species,Thomasclavelia ramosa
1584,8.05745,species,Lactobacillus delbrueckii
1596,0.01256,species,Lactobacillus gasseri
1613,0.16683,species,Limosilactobacillus fermentum
1660,0.05166,species,Schaalia odontolytica
1680,2.12662,species,Bifidobacterium adolescentis
1689,0.02762,species,Bifidobacterium dentium
2173,0.18507,species,Methanobrevibacter smithii
4932,0.03423,species,Saccharomyces cerevisiae
28037,0.02077,species,Streptococcus mitis
28038,0.00541,species,Latilactobacillus curvatus
28111,0.00916,species,Bacteroides eggerthii
28117,0.06739,species,Alistipes putredinis
29348,0.03103,species,Thomasclavelia spiroformis
29466,0.00743,species,Veillonella parvula
33033,0.00053,species,Parvimonas micra
33035,0.00889,species,Blautia producta
33038,0.41253,species,Mediterraneibacter gnavus
33039,0.26755,species,[Ruminococcus] torques
33043,0.34258,species,Coprococcus eutactus
35517,7e-05,species,[Eubacterium] brachy
35518,0.01746,species,[Eubacterium] nodatum
35519,0.03239,species,Mogibacterium timidum
35833,0.01339,species,Bilophila wadsworthia
39482,0.00482,species,Faecalicatena contorta
39485,0.04001,species,Lachnospira eligens
39486,0.43631,species,Dorea formicigenerans
39488,0.11643,species,Anaerobutyricum hallii
39490,0.46669,species,Eubacterium ramulus
39491,7.64461,species,Agathobacter rectalis
39492,0.03852,species,[Eubacterium] siraeum
39778,0.00225,species,Veillonella dispar
40518,5.40225,species,Ruminococcus bromii
40520,0.37254,species,Blautia obeum
43675,0.14949,species,Rothia mucilaginosa
46124,0.00112,species,Granulicatella adiacens
46228,0.02263,species,[Ruminococcus] lactaris
46503,0.0614,species,Parabacteroides merdae
47678,0.02758,species,Bacteroides caccae
51123,0.00223,species,[Eubacterium] saphenum
53442,0.00027,species,Eubacterium callanderi
55565,0.00051,species,Actinomyces graevenitzii
61171,0.00386,species,Holdemania filiformis
61592,0.00116,species,Corynebacterium durum
68892,0.00377,species,Streptococcus infantis
74426,3.39538,species,Collinsella aerofaciens
84026,0.0005,species,[Clostridium] methylpentosum
84112,0.0925,species,Eggerthella lenta
84135,0.03165,species,Gemella sanguinis
88431,0.86492,species,Dorea longicatena
100884,0.05423,species,Coprobacillus cateniformis
105843,0.14636,species,Anaerobutyricum soehngenii
109327,0.00041,species,Anaerovorax odorimutans
113107,1.67363,species,Streptococcus australis
113287,0.00122,species,Pseudoramibacter alactolyticus
114527,0.13809,species,Mogibacterium diversum
116085,0.34418,species,Coprococcus catus
143393,0.00547,species,[Eubacterium] sulci
181487,0.00779,species,Schaalia cardiffensis
204516,0.0053,species,Phocaeicola massiliensis
209880,0.01968,species,Allisonella histaminiformans
214856,0.00367,species,Alistipes finegoldii
216816,3.64483,species,Bifidobacterium longum
244366,0.02817,species,Klebsiella variicola
246787,0.00071,species,Bacteroides cellulosilyticus
261299,0.06471,species,Intestinibacter bartlettii
270498,0.0017,species,Christensenella hongkongensis
301301,0.07687,species,Roseburia hominis
310297,0.00836,species,Phocaeicola plebeius
310298,0.0629,species,Phocaeicola coprocola
328814,0.00361,species,Alistipes shahii
329854,0.01542,species,Bacteroides intestinalis
341220,0.04831,species,Lactonifactor longoviformis
342942,0.01741,species,Mediterraneibacter glycyrrhizinilyticus
351091,0.00118,species,Oscillibacter valericigenes
357276,0.00434,species,Phocaeicola dorei
360807,0.5424,species,Roseburia inulinivorans
363265,0.00746,species,Leyella stercorea
371601,0.00826,species,Bacteroides xylanisolvens
387661,0.00873,species,Parabacteroides johnsonii
410072,0.98433,species,Coprococcus comes
418240,3.79896,species,Blautia wexlerae
423477,0.00763,species,Veillonella rogosae
446660,0.10468,species,Adlercreutzia equolifaciens
454155,0.00569,species,Paraprevotella xylaniphila
471189,0.10183,species,Gordonibacter pamelaeae
502558,4e-05,species,Eggerthella sp. YY7918
536633,0.20935,species,Blautia glucerasea
544580,0.02242,species,Actinomyces oris
626937,0.01561,species,Christensenella minuta
626940,0.00197,species,Phascolarctobacterium succinatutens
626947,6e-05,species,Parasutterella secunda
649756,0.548,species,Anaerostipes hadrus
712124,0.00167,species,Actinomyces sp. oral taxon 448
713054,0.00104,species,TM7 phylum sp. oral taxon 352
745368,4.55286,species,Gemmiger formicilis
871665,0.63629,species,Blautia faecis
936548,0.03177,species,Actinomyces sp. ICM47
1118058,0.00849,species,Actinomyces sp. ph3
1150298,4.12812,species,Fusicatenibacter saccharivorans
1160721,1.78319,species,Ruminococcus bicirculans (ex Wegman et al. 2014)
1432052,0.00014,species,Eisenbergiella tayi
1550024,0.12301,species,Ruthenibacterium lactatiformans
1628085,0.32847,species,Agathobaculum butyriciproducens
1639133,0.01502,species,Citrobacter portucalensis
1653434,0.00408,species,Sellimonas intestinalis
1673717,0.01853,species,Anaeromassilibacillus senegalensis
1673720,0.00017,species,Anaerotruncus massiliensis (ex Togo et al. 2019)
1697794,0.01074,species,Clostridia bacterium UC5.1-1D1
1715004,0.89637,species,Clostridiales bacterium KLE1615
1720313,0.00105,species,Bittarella massiliensis (ex Durand et al. 2017)
1737424,4.29742,species,Blautia massiliensis (ex Durand et al. 2017)
1776391,0.08165,species,Romboutsia timonensis
1776392,0.0002,species,Massilimicrobiota timonensis
1796615,0.01564,species,Blautia caecimuris
1805478,0.0668,species,Olsenella timonensis
1841868,0.00436,species,Provencibacterium massiliense
1852384,0.0264,species,Massiliimalia massiliensis
1870988,0.00635,species,Pseudoflavonifractor phocaeensis
1870991,0.00086,species,Massilioclostridium coli
1871020,0.01209,species,Clostridium sp. Marseille-P3244
1898203,0.16173,species,Lachnospiraceae bacterium
1898204,1.47899,species,Clostridiaceae bacterium
1907654,0.23056,species,Collinsella bouchesdurhonensis
1907662,0.02416,species,Raoultibacter timonensis
1982626,0.55846,species,Faecalibacillus intestinalis
1987501,0.00311,species,Massiliimalia timonensis
2049045,0.03896,species,Eubacteriaceae bacterium
2054177,0.00044,species,Christensenellaceae bacterium
2086584,0.01627,species,Massilistercora timonensis
2093857,0.00665,species,Dysosmobacter welbionis
2108523,0.01002,species,Lawsonibacter asaccharolyticus
2126740,0.0149,species,Clostridium fessum
2292041,0.16978,species,Dorea sp. AF36-15AT
2292046,2e-05,species,Lachnotalea sp. AF33-28
2292190,0.04324,species,Alistipes sp. AF17-16
2292245,0.02314,species,Ruminococcus sp. AF13-28
2292287,0.11597,species,Blautia sp. OF03-15BH
2292991,1.25815,species,Catenibacterium sp. AM22-15
2293015,0.13076,species,Clostridium sp. AF36-4
2293035,0.87028,species,Clostridium sp. AM49-4BH
2293107,0.12379,species,Eubacterium sp. AF34-35BH
2293126,0.00143,species,Roseburia sp. AF02-12
2316025,0.01385,species,Mediterraneibacter butyricigenes
2500537,1.24756,species,Candidatus Cibiobacter qucibialis
2509240,0.87169,species,Blautia faecicola
2585118,0.01072,species,Alistipes communis
2590867,0.01603,species,Enorma burkinafasonensis
2606708,1.18336,species,Mogibacterium kristiansenii
2652276,3.94706,species,Holdemanella porci
2714355,0.00934,species,Vescimonas coprocola
2763061,0.15669,species,Roseburia lenta
2763644,0.11163,species,Zhenpiania hominis
2763654,0.00023,species,Luoshenia tenuis
2763656,0.00453,species,Guopingia tenuis
2763663,0.01231,species,Enterocloster hominis (ex Liu et al. 2021)
2763667,0.04592,species,Wansuia hejianensis
2763670,0.00156,species,Wujia chipingensis
2764325,0.0133,species,[Eubacterium] hominis
2764712,0.30372,species,Lentihominibacter faecis
2787103,0.30204,species,Clostridium sp. 1001270J_160509_D11
2830655,0.02896,species,Oscillospiraceae bacterium Marseille-Q3528
2830657,0.00041,species,Clostridiaceae bacterium Marseille-Q4143
2830659,0.08871,species,Clostridiaceae bacterium Marseille-Q4149
2841509,0.95124,species,Butyricicoccus intestinisimiae
2841526,0.15124,species,Oscillibacter sp. MSJ-31
2841532,0.00139,species,Intestinimonas sp. MSJ-38
2850322,0.00057,species,Diplocloster modestus
2883295,0.00052,species,bacterium 210917-DFI.7.65
2885348,0.01594,species,Hominifimenecus microfluidus
2885350,0.03236,species,Gallintestinimicrobium propionicum
2885357,0.30252,species,Hominenteromicrobium mulieris
2931401,0.01123,species,Cuneatibacter sp. NSJ-177
2981769,0.05634,species,Waltera acetigignens
