ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,0.35484,species,unclassified
562,12.13694,species,Escherichia coli
817,0.08096,species,Bacteroides fragilis
818,0.01286,species,Bacteroides thetaiotaomicron
820,0.15919,species,Bacteroides uniformis
823,0.10755,species,Parabacteroides distasonis
850,0.0309,species,Fusobacterium mortiferum
907,0.00696,species,Megasphaera elsdenii
1304,0.14248,species,Streptococcus salivarius
1309,0.00582,species,Streptococcus mutans
1322,1.095,species,Blautia hansenii
1323,0.10204,species,Faecalicoccus pleomorphus
1352,0.02454,species,Enterococcus faecium
1382,0.01326,species,Lancefieldella parvula
1423,0.00566,species,Bacillus subtilis
1531,0.00862,species,Enterocloster clostridioformis
1547,0.02919,species,Thomasclavelia ramosa
1596,0.06802,species,Lactobacillus gasseri
1624,0.00184,species,Ligilactobacillus salivarius
1655,0.00249,species,Actinomyces naeslundii
1660,0.00419,species,Schaalia odontolytica
4909,0.08832,species,Pichia kudriavzevii
29466,0.00072,species,Veillonella parvula
33035,0.00186,species,Blautia producta
33038,1.47631,species,Mediterraneibacter gnavus
33039,0.01851,species,[Ruminococcus] torques
35833,0.05666,species,Bilophila wadsworthia
39486,0.22805,species,Dorea formicigenerans
39777,0.02102,species,Veillonella atypica
39778,0.00148,species,Veillonella dispar
46503,1.38542,species,Parabacteroides merdae
47678,0.02426,species,Bacteroides caccae
47770,0.00017,species,Lactobacillus crispatus
52226,0.0671,species,Mitsuokella multacida
53443,0.01763,species,Blautia hydrogenotrophica
55565,0.02205,species,Actinomyces graevenitzii
78258,0.01368,species,Parascardovia denticolens
82374,0.00887,species,Anaerovibrio lipolyticus
84112,0.08618,species,Eggerthella lenta
88431,0.91329,species,Dorea longicatena
105843,0.19465,species,Anaerobutyricum soehngenii
114527,0.09047,species,Mogibacterium diversum
121235,0.02839,species,Pichia manshurica
143393,0.00296,species,[Eubacterium] sulci
147207,1.98713,species,Collinsella intestinalis
165179,8.20199,species,Segatella copri
187327,0.09083,species,Acidaminococcus intestini
208479,0.18656,species,Enterocloster bolteae
209880,0.06345,species,Allisonella histaminiformans
216816,0.51082,species,Bifidobacterium longum
230143,0.00129,species,Scardovia wiggsiae
292800,0.00039,species,Flavonifractor plautii
310297,0.7362,species,Phocaeicola plebeius
357276,0.15118,species,Phocaeicola dorei
358742,0.09304,species,Enterocloster aldenensis
358743,0.02051,species,Enterocloster citroniae
410072,0.11483,species,Coprococcus comes
418240,32.21061,species,Blautia wexlerae
419015,0.00068,species,Alloscardovia omnicolens
437897,11.27577,species,Megamonas funiformis
446660,0.01341,species,Adlercreutzia equolifaciens
544580,0.01135,species,Actinomyces oris
556499,0.00337,species,Propionibacterium acidifaciens
592978,4.07035,species,Mediterraneibacter faecis
626940,1.53621,species,Phascolarctobacterium succinatutens
649756,1.5623,species,Anaerostipes hadrus
671231,0.01701,species,TM7 phylum sp. oral taxon 348
712124,0.02246,species,Actinomyces sp. oral taxon 448
712157,0.00012,species,Atopobium sp. oral taxon 416
713054,0.07595,species,TM7 phylum sp. oral taxon 352
871665,0.09688,species,Blautia faecis
936548,0.27207,species,Actinomyces sp. ICM47
1118058,0.00671,species,Actinomyces sp. ph3
1499973,0.00162,species,Escherichia marmotae
1628085,0.30422,species,Agathobaculum butyriciproducens
1697794,0.01022,species,Clostridia bacterium UC5.1-1D1
1720194,4.18095,species,Clostridium sp. AT4
1796615,2.12513,species,Blautia caecimuris
1852361,0.01281,species,Actinomyces bouchesdurhonensis
1870991,0.02507,species,Massilioclostridium coli
1871002,0.11316,species,Acidaminococcus timonensis
1912855,1.12412,species,Faecalimonas umbilicata
1982626,4.21984,species,Faecalibacillus intestinalis
2070688,0.00623,species,Rubneribacter badeniensis
2126740,0.20081,species,Clostridium fessum
2316025,0.01668,species,Mediterraneibacter butyricigenes
2547410,0.16084,species,Enterocloster alcoholdehydrogenati
2583452,4.75138,species,Amedibacterium intestinale
2763667,0.01855,species,Wansuia hejianensis
2764712,0.01119,species,Lentihominibacter faecis
2841596,0.24228,species,Hallella faecis
