ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,2.37606,species,unclassified
562,0.94306,species,Escherichia coli
817,0.1965,species,Bacteroides fragilis
818,0.36402,species,Bacteroides thetaiotaomicron
820,6.41894,species,Bacteroides uniformis
823,2.01321,species,Parabacteroides distasonis
853,2.87056,species,Faecalibacterium prausnitzii
861,0.10272,species,Fusobacterium ulcerans
1302,0.00644,species,Streptococcus gordonii
1303,0.01891,species,Streptococcus oralis
1304,0.38634,species,Streptococcus salivarius
1305,0.00122,species,Streptococcus sanguinis
1309,0.01301,species,Streptococcus mutans
1318,0.25227,species,Streptococcus parasanguinis
1343,0.01363,species,Streptococcus vestibularis
1379,0.0008,species,Gemella haemolysans
1512,0.22969,species,[Clostridium] symbiosum
1522,0.11,species,[Clostridium] innocuum
1531,0.44117,species,Enterocloster clostridioformis
1535,0.04714,species,[Clostridium] leptum
1547,0.22705,species,Thomasclavelia ramosa
1680,3.82047,species,Bifidobacterium adolescentis
1735,1.26883,species,Holdemanella biformis
28037,0.03737,species,Streptococcus mitis
28116,0.73814,species,Bacteroides ovatus
28117,0.27272,species,Alistipes putredinis
29347,0.3045,species,[Clostridium] scindens
29348,0.01611,species,Thomasclavelia spiroformis
29361,1.90418,species,[Clostridium] nexile
29466,0.01505,species,Veillonella parvula
33035,0.11841,species,Blautia producta
33038,0.52535,species,Mediterraneibacter gnavus
39482,0.08169,species,Faecalicatena contorta
39485,1.32719,species,Lachnospira eligens
39778,0.00642,species,Veillonella dispar
40518,33.42646,species,Ruminococcus bromii
43675,0.07992,species,Rothia mucilaginosa
45634,0.01246,species,Streptococcus cristatus
45972,0.00443,species,Staphylococcus pasteuri
46124,0.00037,species,Granulicatella adiacens
53442,0.0812,species,Eubacterium callanderi
55565,0.01676,species,Actinomyces graevenitzii
74426,1.00362,species,Collinsella aerofaciens
84112,0.7002,species,Eggerthella lenta
84135,0.00075,species,Gemella sanguinis
100884,0.00051,species,Coprobacillus cateniformis
105841,0.83818,species,Anaerostipes caccae
114527,0.00147,species,Mogibacterium diversum
154046,0.0458,species,Hungatella hathewayi
160404,0.22536,species,Anaerotignum lactatifermentans
166486,0.30123,species,Roseburia intestinalis
169435,0.05673,species,Anaerotruncus colihominis
208479,1.38688,species,Enterocloster bolteae
214853,0.01431,species,Anaerofustis stercorihominis
239935,1.53141,species,Akkermansia muciniphila
244366,0.03905,species,Klebsiella variicola
261299,0.00921,species,Intestinibacter bartlettii
270498,0.00036,species,Christensenella hongkongensis
292800,1.9848,species,Flavonifractor plautii
301301,0.07448,species,Roseburia hominis
328813,0.02446,species,Alistipes onderdonkii
328814,0.18729,species,Alistipes shahii
357276,10.24388,species,Phocaeicola dorei
358742,0.39999,species,Enterocloster aldenensis
358743,0.0311,species,Enterocloster citroniae
371601,0.0767,species,Bacteroides xylanisolvens
418240,7.33275,species,Blautia wexlerae
474960,0.10144,species,Hydrogenoanaerobacterium saccharovorans
556261,0.02202,species,Clostridium sp. D5
626932,0.09404,species,Alistipes indistinctus
712124,0.00193,species,Actinomyces sp. oral taxon 448
713054,0.00155,species,TM7 phylum sp. oral taxon 352
871664,0.7313,species,Blautia stercoris
871665,0.34872,species,Blautia faecis
936548,0.01508,species,Actinomyces sp. ICM47
1118058,0.0042,species,Actinomyces sp. ph3
1150298,4.08009,species,Fusicatenibacter saccharivorans
1297617,0.00103,species,Intestinimonas butyriciproducens
1432052,0.05397,species,Eisenbergiella tayi
1470347,0.00531,species,Alistipes ihumii
1550024,0.24045,species,Ruthenibacterium lactatiformans
1628085,0.45809,species,Agathobaculum butyriciproducens
1632013,0.00909,species,Drancourtella massiliensis
1653434,0.31961,species,Sellimonas intestinalis
1653435,0.03596,species,Merdimonas faecis
1673721,0.0021,species,Intestinimonas massiliensis (ex Afouda et al. 2020)
1697793,0.00269,species,Clostridia bacterium UC5.1-1E11
1697794,0.04502,species,Clostridia bacterium UC5.1-1D1
1715004,0.01587,species,Clostridiales bacterium KLE1615
1720194,1.3073,species,Clostridium sp. AT4
1720294,0.01188,species,Eisenbergiella massiliensis
1720313,0.04321,species,Bittarella massiliensis (ex Durand et al. 2017)
1796615,0.31751,species,Blautia caecimuris
1796622,0.00054,species,Extibacter muris
1841867,0.05441,species,Merdimmobilis hominis
1870991,0.00471,species,Massilioclostridium coli
1898204,0.63013,species,Clostridiaceae bacterium
1898207,1.53014,species,Clostridiales bacterium
1907662,0.0349,species,Raoultibacter timonensis
1965547,0.00018,species,Lachnoclostridium sp. An118
1981510,0.08718,species,Monoglobus pectinilyticus
2049049,0.01688,species,Veillonellaceae bacterium
2058152,0.00685,species,Klebsiella grimontii
2093857,0.62356,species,Dysosmobacter welbionis
2108523,0.43297,species,Lawsonibacter asaccharolyticus
2211183,0.13127,species,Evtepia gabavorous
2364792,0.00597,species,Intestinibacillus sp. Marseille-P6563
2585118,0.0039,species,Alistipes communis
2714355,0.12617,species,Vescimonas coprocola
2763051,0.17771,species,Lachnospira hominis (ex Liu et al. 2021)
2763644,0.00441,species,Zhenpiania hominis
2763645,0.01628,species,Lentihominibacter hominis
2841037,0.09392,species,Claveliimonas bilis
2883295,0.07083,species,bacterium 210917-DFI.7.65
2981769,0.07639,species,Waltera acetigignens
