ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,3.6188,species,unclassified
546,0.01344,species,Citrobacter freundii
550,1.87584,species,Enterobacter cloacae
729,0.03036,species,Haemophilus parainfluenzae
817,0.11492,species,Bacteroides fragilis
818,0.17189,species,Bacteroides thetaiotaomicron
820,2.90243,species,Bacteroides uniformis
821,2.46235,species,Phocaeicola vulgatus
823,0.67044,species,Parabacteroides distasonis
850,0.01855,species,Fusobacterium mortiferum
853,12.97423,species,Faecalibacterium prausnitzii
1246,0.01593,species,Leuconostoc lactis
1304,0.15397,species,Streptococcus salivarius
1305,0.00097,species,Streptococcus sanguinis
1308,0.37512,species,Streptococcus thermophilus
1318,0.07462,species,Streptococcus parasanguinis
1323,0.07813,species,Faecalicoccus pleomorphus
1358,0.04351,species,Lactococcus lactis
1512,0.00057,species,[Clostridium] symbiosum
1522,0.00162,species,[Clostridium] innocuum
1535,0.11316,species,[Clostridium] leptum
1547,0.00438,species,Thomasclavelia ramosa
1579,0.00262,species,Lactobacillus acidophilus
1584,0.01884,species,Lactobacillus delbrueckii
1660,0.00245,species,Schaalia odontolytica
1680,0.45468,species,Bifidobacterium adolescentis
1681,1.17008,species,Bifidobacterium bifidum
1685,0.0145,species,Bifidobacterium breve
2173,0.0332,species,Methanobrevibacter smithii
2317,0.01757,species,Methanosphaera stadtmanae
28026,0.95446,species,Bifidobacterium pseudocatenulatum
28037,0.02901,species,Streptococcus mitis
28052,3.47349,species,Lachnospira pectinoschiza
28116,0.58889,species,Bacteroides ovatus
28117,0.01162,species,Alistipes putredinis
28118,0.20429,species,Odoribacter splanchnicus
29347,0.00289,species,[Clostridium] scindens
29348,0.07465,species,Thomasclavelia spiroformis
29361,0.3286,species,[Clostridium] nexile
29466,0.052,species,Veillonella parvula
33025,0.91808,species,Phascolarctobacterium faecium
33038,0.35305,species,Mediterraneibacter gnavus
33039,0.06964,species,[Ruminococcus] torques
39483,0.00848,species,Faecalitalea cylindroides
39485,0.05347,species,Lachnospira eligens
39486,0.60429,species,Dorea formicigenerans
39491,10.02178,species,Agathobacter rectalis
39492,0.87291,species,[Eubacterium] siraeum
39496,1.74046,species,Eubacterium ventriosum
39778,0.00745,species,Veillonella dispar
40518,0.92097,species,Ruminococcus bromii
40520,0.48999,species,Blautia obeum
43675,0.00446,species,Rothia mucilaginosa
46503,0.7308,species,Parabacteroides merdae
46506,3.69187,species,Bacteroides stercoris
46507,0.00069,species,Ezakiella coagulans
51288,0.00055,species,Kluyvera ascorbata
54291,0.00452,species,Raoultella ornithinolytica
55565,0.00068,species,Actinomyces graevenitzii
61645,0.03359,species,Enterobacter asburiae
74426,0.3825,species,Collinsella aerofaciens
84024,0.00135,species,Clostridium disporicum
84026,0.00086,species,[Clostridium] methylpentosum
84112,0.07269,species,Eggerthella lenta
105843,0.27747,species,Anaerobutyricum soehngenii
113107,0.05274,species,Streptococcus australis
143393,0.00061,species,[Eubacterium] sulci
154046,0.00309,species,Hungatella hathewayi
154288,0.01099,species,Turicibacter sanguinis
158836,0.13042,species,Enterobacter hormaechei
166486,1.53129,species,Roseburia intestinalis
169435,0.00129,species,Anaerotruncus colihominis
187326,0.00217,species,Megasphaera micronuciformis
187327,1.2477,species,Acidaminococcus intestini
208223,0.0042,species,Kosakonia cowanii
208224,0.20209,species,Enterobacter kobei
208479,0.04103,species,Enterocloster bolteae
209880,0.18037,species,Allisonella histaminiformans
214856,0.05728,species,Alistipes finegoldii
216816,0.66569,species,Bifidobacterium longum
218538,0.75235,species,Dialister invisus
239935,0.0065,species,Akkermansia muciniphila
244366,0.05337,species,Klebsiella variicola
249188,0.00825,species,Haemophilus pittmaniae
253257,0.39989,species,Lacrimispora amygdalina
261299,0.2324,species,Intestinibacter bartlettii
272548,0.00016,species,Actinomyces dentalis
281920,0.00042,species,Porphyromonas uenonis
