ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,13.00203,species,unclassified
545,0.00357,species,Citrobacter koseri
548,0.14423,species,Klebsiella aerogenes
562,0.00658,species,Escherichia coli
582,0.05238,species,Morganella morganii
818,0.06133,species,Bacteroides thetaiotaomicron
820,0.83602,species,Bacteroides uniformis
821,0.85185,species,Phocaeicola vulgatus
823,0.04688,species,Parabacteroides distasonis
853,4.63978,species,Faecalibacterium prausnitzii
1245,0.00073,species,Leuconostoc mesenteroides
1252,0.0027,species,Leuconostoc carnosum
1304,0.01756,species,Streptococcus salivarius
1343,0.02424,species,Streptococcus vestibularis
1358,0.01821,species,Lactococcus lactis
1522,0.00842,species,[Clostridium] innocuum
1535,0.01805,species,[Clostridium] leptum
1547,0.00102,species,Thomasclavelia ramosa
1599,0.0279,species,Latilactobacillus sakei
1624,0.00014,species,Ligilactobacillus salivarius
28026,0.44787,species,Bifidobacterium pseudocatenulatum
28052,0.18643,species,Lachnospira pectinoschiza
28116,0.46131,species,Bacteroides ovatus
28118,0.05037,species,Odoribacter splanchnicus
29348,0.04976,species,Thomasclavelia spiroformis
29466,0.00484,species,Veillonella parvula
33033,0.00085,species,Parvimonas micra
33038,0.0066,species,Mediterraneibacter gnavus
33039,0.16495,species,[Ruminococcus] torques
35833,0.12642,species,Bilophila wadsworthia
39482,0.0027,species,Faecalicatena contorta
39485,0.07444,species,Lachnospira eligens
39486,0.15457,species,Dorea formicigenerans
39490,0.15219,species,Eubacterium ramulus
39491,3.94199,species,Agathobacter rectalis
39496,0.54507,species,Eubacterium ventriosum
40518,12.12491,species,Ruminococcus bromii
40519,2.34331,species,Ruminococcus callidus
40520,0.2249,species,Blautia obeum
40545,0.0649,species,Sutterella wadsworthensis
46228,1.98376,species,[Ruminococcus] lactaris
46503,0.17188,species,Parabacteroides merdae
53443,0.00157,species,Blautia hydrogenotrophica
57706,0.01149,species,Citrobacter braakii
61171,0.01208,species,Holdemania filiformis
61645,0.14455,species,Enterobacter asburiae
69220,0.00047,species,Lelliottia nimipressuralis
74426,2.27611,species,Collinsella aerofaciens
84024,0.00023,species,Clostridium disporicum
84112,0.00496,species,Eggerthella lenta
88431,0.56315,species,Dorea longicatena
89014,0.0058,species,Blautia luti
105843,0.0529,species,Anaerobutyricum soehngenii
106588,0.05501,species,Pseudoflavonifractor capillosus
116085,0.46089,species,Coprococcus catus
165096,0.0275,species,Weissella koreensis
166486,0.86184,species,Roseburia intestinalis
169435,0.00238,species,Anaerotruncus colihominis
204516,0.20106,species,Phocaeicola massiliensis
216816,0.85899,species,Bifidobacterium longum
230143,0.00167,species,Scardovia wiggsiae
239935,0.05703,species,Akkermansia muciniphila
244366,0.06884,species,Klebsiella variicola
253257,0.06925,species,Lacrimispora amygdalina
261299,0.43651,species,Intestinibacter bartlettii
292800,0.01324,species,Flavonifractor plautii
301301,0.05787,species,Roseburia hominis
301302,6.98535,species,Roseburia faecis
328813,0.15046,species,Alistipes onderdonkii
351091,0.02608,species,Oscillibacter valericigenes
357276,0.03689,species,Phocaeicola dorei
358743,0.00035,species,Enterocloster citroniae
360807,0.41668,species,Roseburia inulinivorans
410072,0.36377,species,Coprococcus comes
418240,0.80249,species,Blautia wexlerae
446660,0.13284,species,Adlercreutzia equolifaciens
474960,0.07559,species,Hydrogenoanaerobacterium saccharovorans
487175,0.00319,species,Parasutterella excrementihominis
536633,0.22,species,Blautia glucerasea
592978,0.1826,species,Mediterraneibacter faecis
626940,0.15723,species,Phascolarctobacterium succinatutens
649756,1.71122,species,Anaerostipes hadrus
673271,0.00368,species,Catenibacillus scindens
745368,4.80787,species,Gemmiger formicilis
871665,0.86623,species,Blautia faecis
1150298,2.61843,species,Fusicatenibacter saccharivorans
1160721,14.30516,species,Ruminococcus bicirculans (ex Wegman et al. 2014)
1335613,0.00066,species,Gordonibacter urolithinfaciens
1414720,0.23973,species,Clostridium saudiense
1463165,0.02345,species,Klebsiella quasipneumoniae
1465754,0.00119,species,Alistipes timonensis
1472416,0.0127,species,Butyricimonas faecihominis
1501392,0.00723,species,Coprobacter secundus
1550024,0.07045,species,Ruthenibacterium lactatiformans
1628085,0.28667,species,Agathobaculum butyriciproducens
1639133,0.40742,species,Citrobacter portucalensis
1653434,0.00047,species,Sellimonas intestinalis
1673717,0.03447,species,Anaeromassilibacillus senegalensis
1697793,0.0017,species,Clostridia bacterium UC5.1-1E11
1715004,1.47095,species,Clostridiales bacterium KLE1615
1720200,0.001,species,Anaerotruncus rubiinfantis
1737424,0.60975,species,Blautia massiliensis (ex Durand et al. 2017)
1776391,0.02647,species,Romboutsia timonensis
1776392,0.16533,species,Massilimicrobiota timonensis
1870988,0.09693,species,Pseudoflavonifractor phocaeensis
1870991,0.00117,species,Massilioclostridium coli
1871020,0.02476,species,Clostridium sp. Marseille-P3244
1871024,0.00396,species,Mordavella massiliensis
1871035,0.0712,species,Negativibacillus massiliensis
1898203,0.0542,species,Lachnospiraceae bacterium
1898204,0.18277,species,Clostridiaceae bacterium
1898207,0.02562,species,Clostridiales bacterium
1965547,0.02057,species,Lachnoclostridium sp. An118
1965562,0.00132,species,Lachnoclostridium sp. An14
1981510,0.01799,species,Monoglobus pectinilyticus
1982626,0.17549,species,Faecalibacillus intestinalis
2049045,0.00369,species,Eubacteriaceae bacterium
2086584,0.04804,species,Massilistercora timonensis
2093857,0.08208,species,Dysosmobacter welbionis
2108523,0.04403,species,Lawsonibacter asaccharolyticus
2126740,0.22427,species,Clostridium fessum
2292041,0.07631,species,Dorea sp. AF36-15AT
2292046,0.00217,species,Lachnotalea sp. AF33-28
2292182,0.12175,species,Clostridiaceae bacterium AF18-31LB
2292205,0.0019,species,Clostridium sp. AF20-17LB
2292245,0.213,species,Ruminococcus sp. AF13-28
2292271,0.0129,species,Lachnospiraceae bacterium AM48-27BH
2292287,0.02754,species,Blautia sp. OF03-15BH
2292304,0.04927,species,Clostridium sp. AM33-3
2293015,0.13357,species,Clostridium sp. AF36-4
2293024,0.07334,species,Clostridium sp. AM22-11AC
2293028,0.02739,species,Clostridium sp. AM29-11AC
2293035,0.09616,species,Clostridium sp. AM49-4BH
2293104,0.11776,species,Eubacterium sp. AF16-48
2316025,0.02479,species,Mediterraneibacter butyricigenes
2500537,8.15504,species,Candidatus Cibiobacter qucibialis
2585119,0.02275,species,Alistipes dispar
2606633,0.22334,species,Oliverpabstia intestinalis
2714355,0.64889,species,Vescimonas coprocola
2735723,0.06928,species,Turicibacter bilis
2763051,0.19562,species,Lachnospira hominis (ex Liu et al. 2021)
2763052,0.00014,species,Lawsonibacter faecis
2763644,0.01087,species,Zhenpiania hominis
2763656,0.02677,species,Guopingia tenuis
2763663,0.00551,species,Enterocloster hominis (ex Liu et al. 2021)
2763667,0.0028,species,Wansuia hejianensis
2764322,0.01166,species,Hydrogeniiclostridium mannosilyticum
2764712,0.06702,species,Lentihominibacter faecis
2779352,0.00512,species,Pseudoflavonifractor gallinarum
2787103,0.91083,species,Clostridium sp. 1001270J_160509_D11
2830655,0.04128,species,Oscillospiraceae bacterium Marseille-Q3528
2830657,0.0869,species,Clostridiaceae bacterium Marseille-Q4143
2841532,0.03761,species,Intestinimonas sp. MSJ-38
2881276,0.11918,species,Fusicatenibacter faecihominis
