ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,0.08773,species,unclassified
562,0.03817,species,Escherichia coli
817,0.78366,species,Bacteroides fragilis
818,3.0124,species,Bacteroides thetaiotaomicron
820,9.59802,species,Bacteroides uniformis
850,1.37391,species,Fusobacterium mortiferum
853,5.17468,species,Faecalibacterium prausnitzii
1302,0.00676,species,Streptococcus gordonii
1304,0.42449,species,Streptococcus salivarius
1310,0.00728,species,Streptococcus sobrinus
1318,0.14136,species,Streptococcus parasanguinis
1322,0.0638,species,Blautia hansenii
1338,0.0001,species,Streptococcus intermedius
1343,0.00336,species,Streptococcus vestibularis
1382,0.00181,species,Lancefieldella parvula
1531,0.03614,species,Enterocloster clostridioformis
1535,0.0313,species,[Clostridium] leptum
1547,0.01254,species,Thomasclavelia ramosa
1596,0.06599,species,Lactobacillus gasseri
1624,0.07532,species,Ligilactobacillus salivarius
1632,0.01304,species,Limosilactobacillus oris
1681,0.32491,species,Bifidobacterium bifidum
28037,0.00339,species,Streptococcus mitis
28116,7.69374,species,Bacteroides ovatus
28118,0.11482,species,Odoribacter splanchnicus
29466,0.00421,species,Veillonella parvula
33025,1.63036,species,Phascolarctobacterium faecium
33038,0.46871,species,Mediterraneibacter gnavus
33039,0.29,species,[Ruminococcus] torques
35833,0.43913,species,Bilophila wadsworthia
39486,0.20077,species,Dorea formicigenerans
39488,0.04326,species,Anaerobutyricum hallii
39491,12.30703,species,Agathobacter rectalis
39496,2.17871,species,Eubacterium ventriosum
39777,0.00311,species,Veillonella atypica
39778,0.00262,species,Veillonella dispar
40520,0.47476,species,Blautia obeum
40545,1.46266,species,Sutterella wadsworthensis
43675,0.06568,species,Rothia mucilaginosa
47770,0.06255,species,Lactobacillus crispatus
74426,0.39986,species,Collinsella aerofaciens
78258,0.00076,species,Parascardovia denticolens
84112,0.04769,species,Eggerthella lenta
88431,0.64089,species,Dorea longicatena
105841,0.00901,species,Anaerostipes caccae
105843,0.02257,species,Anaerobutyricum soehngenii
187327,2.58638,species,Acidaminococcus intestini
208479,0.20035,species,Enterocloster bolteae
216816,0.34834,species,Bifidobacterium longum
230143,0.00079,species,Scardovia wiggsiae
239935,0.17526,species,Akkermansia muciniphila
253257,0.24145,species,Lacrimispora amygdalina
291645,0.05455,species,Bacteroides nordii
292800,0.87064,species,Flavonifractor plautii
328813,0.70237,species,Alistipes onderdonkii
357276,26.8838,species,Phocaeicola dorei
358742,0.06911,species,Enterocloster aldenensis
358743,0.04225,species,Enterocloster citroniae
360807,0.02381,species,Roseburia inulinivorans
371601,1.02482,species,Bacteroides xylanisolvens
387661,1.20523,species,Parabacteroides johnsonii
410072,0.32427,species,Coprococcus comes
418240,3.89554,species,Blautia wexlerae
460384,0.01343,species,Enterocloster lavalensis
487175,0.18344,species,Parasutterella excrementihominis
536633,0.01881,species,Blautia glucerasea
649756,1.56037,species,Anaerostipes hadrus
745368,0.92188,species,Gemmiger formicilis
871665,0.05219,species,Blautia faecis
936548,0.0252,species,Actinomyces sp. ICM47
1150298,1.00436,species,Fusicatenibacter saccharivorans
1273103,3.85404,species,Megasphaera sp. NM10
1472416,0.26952,species,Butyricimonas faecihominis
1550024,0.00183,species,Ruthenibacterium lactatiformans
1628085,0.983,species,Agathobaculum butyriciproducens
1697794,0.001,species,Clostridia bacterium UC5.1-1D1
1715004,0.07772,species,Clostridiales bacterium KLE1615
1796615,0.08352,species,Blautia caecimuris
1841867,0.01396,species,Merdimmobilis hominis
1898203,0.05835,species,Lachnospiraceae bacterium
1898204,0.15149,species,Clostridiaceae bacterium
1898207,0.00671,species,Clostridiales bacterium
1912855,0.25625,species,Faecalimonas umbilicata
2093857,0.02067,species,Dysosmobacter welbionis
2108523,0.02744,species,Lawsonibacter asaccharolyticus
2126740,1.05397,species,Clostridium fessum
2292182,0.12928,species,Clostridiaceae bacterium AF18-31LB
2292245,0.02755,species,Ruminococcus sp. AF13-28
2293126,0.00343,species,Roseburia sp. AF02-12
2358141,0.01111,species,Anaerotignum faecicola
2547410,0.32158,species,Enterocloster alcoholdehydrogenati
2606633,0.20692,species,Oliverpabstia intestinalis
2764325,0.0025,species,[Eubacterium] hominis
2779352,0.00102,species,Pseudoflavonifractor gallinarum
2885350,0.12662,species,Gallintestinimicrobium propionicum
2981769,0.03887,species,Waltera acetigignens
