ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,5.1294,species,unclassified
562,0.0131,species,Escherichia coli
818,0.04647,species,Bacteroides thetaiotaomicron
820,1.61066,species,Bacteroides uniformis
821,1.66556,species,Phocaeicola vulgatus
823,0.23871,species,Parabacteroides distasonis
850,0.04021,species,Fusobacterium mortiferum
853,1.04006,species,Faecalibacterium prausnitzii
901,0.7117,species,Desulfovibrio piger
1302,0.03001,species,Streptococcus gordonii
1303,0.01341,species,Streptococcus oralis
1304,0.25195,species,Streptococcus salivarius
1305,0.00585,species,Streptococcus sanguinis
1309,0.00571,species,Streptococcus mutans
1318,0.34584,species,Streptococcus parasanguinis
1322,0.43613,species,Blautia hansenii
1343,0.01011,species,Streptococcus vestibularis
1352,0.00124,species,Enterococcus faecium
1379,0.00112,species,Gemella haemolysans
1382,0.00195,species,Lancefieldella parvula
1535,0.05812,species,[Clostridium] leptum
1547,0.01238,species,Thomasclavelia ramosa
1624,0.00298,species,Ligilactobacillus salivarius
1655,0.00608,species,Actinomyces naeslundii
1660,0.02996,species,Schaalia odontolytica
1680,0.2051,species,Bifidobacterium adolescentis
1685,0.01054,species,Bifidobacterium breve
2173,0.00144,species,Methanobrevibacter smithii
28026,2.70616,species,Bifidobacterium pseudocatenulatum
28037,0.07118,species,Streptococcus mitis
28052,0.02148,species,Lachnospira pectinoschiza
28111,0.30424,species,Bacteroides eggerthii
28116,0.02655,species,Bacteroides ovatus
28117,0.05991,species,Alistipes putredinis
28118,0.00117,species,Odoribacter splanchnicus
29347,0.02066,species,[Clostridium] scindens
29348,0.01754,species,Thomasclavelia spiroformis
29361,0.00433,species,[Clostridium] nexile
29391,0.00267,species,Gemella morbillorum
31971,0.07286,species,Amedibacillus dolichus
33033,0.00196,species,Parvimonas micra
33035,0.0693,species,Blautia producta
33038,1.11064,species,Mediterraneibacter gnavus
33039,0.09381,species,[Ruminococcus] torques
35517,0.00271,species,[Eubacterium] brachy
35833,0.13063,species,Bilophila wadsworthia
39482,0.00353,species,Faecalicatena contorta
39486,1.27906,species,Dorea formicigenerans
39490,0.71919,species,Eubacterium ramulus
39491,3.09836,species,Agathobacter rectalis
39496,0.3311,species,Eubacterium ventriosum
40518,14.11662,species,Ruminococcus bromii
40520,0.15773,species,Blautia obeum
40545,0.1142,species,Sutterella wadsworthensis
43675,0.08226,species,Rothia mucilaginosa
45634,0.05053,species,Streptococcus cristatus
46503,0.12888,species,Parabacteroides merdae
46506,0.11806,species,Bacteroides stercoris
47678,0.00424,species,Bacteroides caccae
53443,0.0268,species,Blautia hydrogenotrophica
55565,0.01615,species,Actinomyces graevenitzii
61171,0.01845,species,Holdemania filiformis
68892,0.00201,species,Streptococcus infantis
76860,0.01203,species,Streptococcus constellatus
84112,0.01625,species,Eggerthella lenta
84135,0.07519,species,Gemella sanguinis
88431,3.78437,species,Dorea longicatena
105843,0.32065,species,Anaerobutyricum soehngenii
114527,0.01011,species,Mogibacterium diversum
116085,0.37471,species,Coprococcus catus
143393,0.01172,species,[Eubacterium] sulci
204516,0.07024,species,Phocaeicola massiliensis
208479,0.20204,species,Enterocloster bolteae
209880,0.31999,species,Allisonella histaminiformans
216816,0.24675,species,Bifidobacterium longum
253257,0.06107,species,Lacrimispora amygdalina
290055,0.0434,species,Faecalicatena fissicatena
291644,0.00507,species,Bacteroides salyersiae
292800,0.17317,species,Flavonifractor plautii
310298,0.02154,species,Phocaeicola coprocola
328813,0.00358,species,Alistipes onderdonkii
328814,0.01275,species,Alistipes shahii
329854,0.09733,species,Bacteroides intestinalis
342942,0.16632,species,Mediterraneibacter glycyrrhizinilyticus
358742,0.01406,species,Enterocloster aldenensis
358743,0.01661,species,Enterocloster citroniae
363265,0.06746,species,Leyella stercorea
371601,0.21733,species,Bacteroides xylanisolvens
410072,1.70565,species,Coprococcus comes
418240,12.55846,species,Blautia wexlerae
437897,5.22439,species,Megamonas funiformis
437898,0.07422,species,Sutterella parvirubra
508460,0.01197,species,Cloacibacillus evryensis
544580,0.01086,species,Actinomyces oris
544645,0.00116,species,Butyricimonas virosa
556499,0.00046,species,Propionibacterium acidifaciens
572010,0.07769,species,Slackia isoflavoniconvertens
592978,5.15254,species,Mediterraneibacter faecis
626935,0.53305,species,Collinsella tanakaei
626940,0.70531,species,Phascolarctobacterium succinatutens
649756,1.57057,species,Anaerostipes hadrus
712888,0.00558,species,Actinobaculum sp. oral taxon 183
742723,0.24423,species,Lachnospiraceae bacterium 2_1_46FAA
871665,0.41708,species,Blautia faecis
936548,0.0248,species,Actinomyces sp. ICM47
1118058,0.02714,species,Actinomyces sp. ph3
1150298,5.03091,species,Fusicatenibacter saccharivorans
1472761,0.01035,species,Enorma massiliensis
1550024,0.04928,species,Ruthenibacterium lactatiformans
1602169,0.10132,species,Prevotella pectinovora
1628085,0.38578,species,Agathobaculum butyriciproducens
1697794,0.01489,species,Clostridia bacterium UC5.1-1D1
1715004,0.45593,species,Clostridiales bacterium KLE1615
1720194,2.21867,species,Clostridium sp. AT4
1720313,0.00357,species,Bittarella massiliensis (ex Durand et al. 2017)
1737424,3.22324,species,Blautia massiliensis (ex Durand et al. 2017)
1776391,0.00195,species,Romboutsia timonensis
1796615,0.93,species,Blautia caecimuris
1841867,0.0084,species,Merdimmobilis hominis
1852370,1.32028,species,Prevotellamassilia timonensis
1870991,0.00366,species,Massilioclostridium coli
1871035,0.11235,species,Negativibacillus massiliensis
1898204,0.13294,species,Clostridiaceae bacterium
1898207,0.40215,species,Clostridiales bacterium
1907654,0.26616,species,Collinsella bouchesdurhonensis
1907662,0.00271,species,Raoultibacter timonensis
1912855,0.39976,species,Faecalimonas umbilicata
1917870,0.00109,species,Enterocloster hominis (ex Hitch et al. 2024)
1926283,0.00064,species,Lachnoclostridium edouardi
1982626,3.46567,species,Faecalibacillus intestinalis
1987501,0.00769,species,Massiliimalia timonensis
2040291,0.01059,species,Dorea phocaeensis
2044939,0.06098,species,Clostridia bacterium
2049045,0.00202,species,Eubacteriaceae bacterium
2086584,0.00086,species,Massilistercora timonensis
2093857,0.10729,species,Dysosmobacter welbionis
2126740,1.24243,species,Clostridium fessum
2137581,0.02735,species,Ellagibacter isourolithinifaciens
2211183,0.15921,species,Evtepia gabavorous
2292041,0.4771,species,Dorea sp. AF36-15AT
2292182,0.0375,species,Clostridiaceae bacterium AF18-31LB
2293024,1.81496,species,Clostridium sp. AM22-11AC
2316025,0.00355,species,Mediterraneibacter butyricigenes
2364792,0.00015,species,Intestinibacillus sp. Marseille-P6563
2583452,0.12393,species,Amedibacterium intestinale
2585118,0.00124,species,Alistipes communis
2652276,5.17808,species,Holdemanella porci
2763644,0.00445,species,Zhenpiania hominis
2763656,0.00201,species,Guopingia tenuis
2763663,0.12929,species,Enterocloster hominis (ex Liu et al. 2021)
2763667,0.0255,species,Wansuia hejianensis
2764712,0.05888,species,Lentihominibacter faecis
2779352,0.00439,species,Pseudoflavonifractor gallinarum
2830654,0.31837,species,Clostridiaceae bacterium Marseille-Q3526
2830657,0.02745,species,Clostridiaceae bacterium Marseille-Q4143
2883176,0.00165,species,Lachnospiraceae bacterium EP-SM-12S-S03
2883268,0.00804,species,Colidextribacter sp. 210702-DFI.3.9
2883295,0.02272,species,bacterium 210917-DFI.7.65
2981769,0.00103,species,Waltera acetigignens
