ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,2.88387,species,unclassified
562,0.02168,species,Escherichia coli
729,0.16808,species,Haemophilus parainfluenzae
739,0.0091,species,Aggregatibacter segnis
818,0.64549,species,Bacteroides thetaiotaomicron
820,7.15018,species,Bacteroides uniformis
821,2.41183,species,Phocaeicola vulgatus
823,2.14609,species,Parabacteroides distasonis
852,0.04104,species,Fusobacterium perfoetens
853,5.00153,species,Faecalibacterium prausnitzii
1304,0.00961,species,Streptococcus salivarius
1318,0.04361,species,Streptococcus parasanguinis
1512,0.00112,species,[Clostridium] symbiosum
1535,0.79599,species,[Clostridium] leptum
1596,0.164,species,Lactobacillus gasseri
1680,3.87304,species,Bifidobacterium adolescentis
28026,0.00052,species,Bifidobacterium pseudocatenulatum
28052,0.2375,species,Lachnospira pectinoschiza
28111,0.52654,species,Bacteroides eggerthii
28116,0.90474,species,Bacteroides ovatus
28117,8.86285,species,Alistipes putredinis
28118,0.26199,species,Odoribacter splanchnicus
29466,0.12865,species,Veillonella parvula
31971,0.00203,species,Amedibacillus dolichus
33038,0.10804,species,Mediterraneibacter gnavus
33039,0.11748,species,[Ruminococcus] torques
33043,0.08552,species,Coprococcus eutactus
35833,0.69526,species,Bilophila wadsworthia
39485,0.33078,species,Lachnospira eligens
39486,0.00767,species,Dorea formicigenerans
39491,0.70695,species,Agathobacter rectalis
39778,0.00334,species,Veillonella dispar
40519,0.05334,species,Ruminococcus callidus
40520,0.03384,species,Blautia obeum
40545,3.50157,species,Sutterella wadsworthensis
46228,0.33988,species,[Ruminococcus] lactaris
46503,2.06237,species,Parabacteroides merdae
46506,0.54575,species,Bacteroides stercoris
47678,2.60989,species,Bacteroides caccae
61171,0.00745,species,Holdemania filiformis
74426,0.58059,species,Collinsella aerofaciens
88431,0.06954,species,Dorea longicatena
89152,0.03441,species,Peptacetobacter hiranonis
100886,0.14058,species,Catenibacterium mitsuokai
106588,0.02769,species,Pseudoflavonifractor capillosus
116085,0.052,species,Coprococcus catus
147207,0.05637,species,Collinsella intestinalis
166486,3.46031,species,Roseburia intestinalis
187327,0.98104,species,Acidaminococcus intestini
208479,0.00416,species,Enterocloster bolteae
214856,0.84682,species,Alistipes finegoldii
216816,0.19868,species,Bifidobacterium longum
218538,4.56911,species,Dialister invisus
292800,1.83435,species,Flavonifractor plautii
301301,0.08625,species,Roseburia hominis
301302,1.6627,species,Roseburia faecis
310297,1.03009,species,Phocaeicola plebeius
310298,1.02966,species,Phocaeicola coprocola
328813,4.64265,species,Alistipes onderdonkii
342942,0.00059,species,Mediterraneibacter glycyrrhizinilyticus
351091,1.2776,species,Oscillibacter valericigenes
360807,1.96318,species,Roseburia inulinivorans
363265,7.38851,species,Leyella stercorea
371601,0.48305,species,Bacteroides xylanisolvens
387090,5.31649,species,Phocaeicola coprophilus
387661,0.1028,species,Parabacteroides johnsonii
410072,0.39151,species,Coprococcus comes
418240,0.16494,species,Blautia wexlerae
454154,2.34515,species,Paraprevotella clara
460384,0.00244,species,Enterocloster lavalensis
592978,0.11876,species,Mediterraneibacter faecis
649756,0.20025,species,Anaerostipes hadrus
674529,0.25473,species,Bacteroides faecis
745368,0.24382,species,Gemmiger formicilis
871665,0.01032,species,Blautia faecis
1150298,0.00269,species,Fusicatenibacter saccharivorans
1288121,0.60757,species,Alistipes senegalensis
1473216,0.00815,species,Senegalimassilia anaerobia
1550024,0.45489,species,Ruthenibacterium lactatiformans
1628085,0.8652,species,Agathobaculum butyriciproducens
1697794,0.03181,species,Clostridia bacterium UC5.1-1D1
1715004,0.00235,species,Clostridiales bacterium KLE1615
1720194,0.01144,species,Clostridium sp. AT4
1737424,0.15514,species,Blautia massiliensis (ex Durand et al. 2017)
1776391,0.03732,species,Romboutsia timonensis
1898204,0.32124,species,Clostridiaceae bacterium
1898207,1.4445,species,Clostridiales bacterium
2044939,0.07929,species,Clostridia bacterium
2049045,0.07317,species,Eubacteriaceae bacterium
2093857,1.16339,species,Dysosmobacter welbionis
2126740,0.84429,species,Clostridium fessum
2292271,0.01998,species,Lachnospiraceae bacterium AM48-27BH
2292305,0.07222,species,Clostridium sp. AM42-4
2292441,0.092,species,Paratractidigestivibacter faecalis
2293024,0.01626,species,Clostridium sp. AM22-11AC
2293035,0.03774,species,Clostridium sp. AM49-4BH
2500537,0.51507,species,Candidatus Cibiobacter qucibialis
2509240,0.00048,species,Blautia faecicola
2585118,0.80497,species,Alistipes communis
2592640,0.02078,species,Blautia sp. MCC283
2652276,0.19392,species,Holdemanella porci
2714355,0.24652,species,Vescimonas coprocola
2763663,0.12452,species,Enterocloster hominis (ex Liu et al. 2021)
2763670,0.02789,species,Wujia chipingensis
2763672,0.13951,species,Simiaoa sunii
2779352,0.01533,species,Pseudoflavonifractor gallinarum
2787103,0.00244,species,Clostridium sp. 1001270J_160509_D11
2830654,0.00532,species,Clostridiaceae bacterium Marseille-Q3526
2830655,0.05697,species,Oscillospiraceae bacterium Marseille-Q3528
2881276,0.00045,species,Fusicatenibacter faecihominis
2885350,0.09802,species,Gallintestinimicrobium propionicum
2885357,0.05072,species,Hominenteromicrobium mulieris
2981769,2.28512,species,Waltera acetigignens
