ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,2.1404300000000003,species,unclassified
562,0.05609,species,Escherichia coli
820,1.17079,species,Bacteroides uniformis
823,1.63572,species,Parabacteroides distasonis
850,0.47231,species,Fusobacterium mortiferum
853,20.29819,species,Faecalibacterium prausnitzii
856,0.00232,species,Fusobacterium varium
1304,0.17812,species,Streptococcus salivarius
1318,0.05008,species,Streptococcus parasanguinis
1322,0.09453,species,Blautia hansenii
1328,0.00206,species,Streptococcus anginosus
1512,0.62781,species,[Clostridium] symbiosum
1522,0.15872,species,[Clostridium] innocuum
1531,0.15449,species,Enterocloster clostridioformis
1547,1.27209,species,Thomasclavelia ramosa
1584,0.05364,species,Lactobacillus delbrueckii
1613,0.00975,species,Limosilactobacillus fermentum
1680,8.38496,species,Bifidobacterium adolescentis
1685,0.27924,species,Bifidobacterium breve
28026,5.15797,species,Bifidobacterium pseudocatenulatum
28116,6.56008,species,Bacteroides ovatus
29347,0.10536,species,[Clostridium] scindens
29348,0.04579,species,Thomasclavelia spiroformis
29361,1.67502,species,[Clostridium] nexile
29466,0.01341,species,Veillonella parvula
33025,0.07143,species,Phascolarctobacterium faecium
33035,0.33493,species,Blautia producta
33038,5.17854,species,Mediterraneibacter gnavus
33039,0.49815,species,[Ruminococcus] torques
35833,0.16119,species,Bilophila wadsworthia
36911,0.01579,species,Clavispora lusitaniae
39485,0.38912,species,Lachnospira eligens
39777,0.05188,species,Veillonella atypica
39778,0.05869,species,Veillonella dispar
40518,4.70615,species,Ruminococcus bromii
43675,0.09708,species,Rothia mucilaginosa
47678,1.517,species,Bacteroides caccae
55565,0.01423,species,Actinomyces graevenitzii
105841,0.02113,species,Anaerostipes caccae
114527,0.00762,species,Mogibacterium diversum
143393,0.00253,species,[Eubacterium] sulci
154046,0.03308,species,Hungatella hathewayi
166486,1.6469,species,Roseburia intestinalis
208479,0.40343,species,Enterocloster bolteae
242230,0.2579,species,Eggerthella sinensis
246787,0.00908,species,Bacteroides cellulosilyticus
261299,0.07828,species,Intestinibacter bartlettii
292800,0.57165,species,Flavonifractor plautii
301301,0.03174,species,Roseburia hominis
328813,0.27093,species,Alistipes onderdonkii
328814,0.08113,species,Alistipes shahii
342942,0.07948,species,Mediterraneibacter glycyrrhizinilyticus
357276,9.58844,species,Phocaeicola dorei
358743,0.07594,species,Enterocloster citroniae
360807,1.66212,species,Roseburia inulinivorans
418240,3.62783,species,Blautia wexlerae
437898,0.21711,species,Sutterella parvirubra
460384,0.15585,species,Enterocloster lavalensis
474960,0.03003,species,Hydrogenoanaerobacterium saccharovorans
544580,0.05834,species,Actinomyces oris
626932,0.01108,species,Alistipes indistinctus
649756,4.74252,species,Anaerostipes hadrus
712124,0.00116,species,Actinomyces sp. oral taxon 448
871665,3.49373,species,Blautia faecis
936548,0.00844,species,Actinomyces sp. ICM47
1110546,0.00297,species,Veillonella tobetsuensis
1472417,0.05014,species,Butyricimonas paravirosa
1550024,0.0648,species,Ruthenibacterium lactatiformans
1653434,0.538,species,Sellimonas intestinalis
1653435,0.07791,species,Merdimonas faecis
1689270,0.0063,species,Intestinimonas timonensis
1697794,0.00553,species,Clostridia bacterium UC5.1-1D1
1720194,0.86274,species,Clostridium sp. AT4
1720294,0.01803,species,Eisenbergiella massiliensis
1720313,0.04244,species,Bittarella massiliensis (ex Durand et al. 2017)
1776392,0.21564,species,Massilimicrobiota timonensis
1796615,0.87405,species,Blautia caecimuris
1796652,0.1363,species,Turicimonas muris
1898203,0.01591,species,Lachnospiraceae bacterium
1917870,0.05745,species,Enterocloster hominis (ex Hitch et al. 2024)
2041044,0.04743,species,Eubacterium maltosivorans
2093857,0.74144,species,Dysosmobacter welbionis
2500537,3.61862,species,Candidatus Cibiobacter qucibialis
2779352,0.02877,species,Pseudoflavonifractor gallinarum
2883295,0.16076,species,bacterium 210917-DFI.7.65
2939420,1.38744,species,Phascolarctobacterium sp. ET69
2981769,0.18667,species,Waltera acetigignens
