ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,1.18309,species,unclassified
562,0.0024,species,Escherichia coli
573,0.405,species,Klebsiella pneumoniae
729,0.00676,species,Haemophilus parainfluenzae
818,0.02421,species,Bacteroides thetaiotaomicron
820,0.02961,species,Bacteroides uniformis
823,0.05426,species,Parabacteroides distasonis
851,0.0116,species,Fusobacterium nucleatum
853,4.38902,species,Faecalibacterium prausnitzii
1302,0.28225,species,Streptococcus gordonii
1303,0.12753,species,Streptococcus oralis
1304,8.30377,species,Streptococcus salivarius
1305,0.01811,species,Streptococcus sanguinis
1309,0.07249,species,Streptococcus mutans
1318,1.66094,species,Streptococcus parasanguinis
1323,0.00172,species,Faecalicoccus pleomorphus
1328,0.23394,species,Streptococcus anginosus
1338,0.00288,species,Streptococcus intermedius
1343,1.92603,species,Streptococcus vestibularis
1352,0.00999,species,Enterococcus faecium
1382,0.003,species,Lancefieldella parvula
1583,0.27814,species,Weissella confusa
1590,0.00305,species,Lactiplantibacillus plantarum
1596,0.03535,species,Lactobacillus gasseri
1613,0.42106,species,Limosilactobacillus fermentum
1689,0.10771,species,Bifidobacterium dentium
1735,7.05825,species,Holdemanella biformis
28037,0.00907,species,Streptococcus mitis
28052,0.00763,species,Lachnospira pectinoschiza
28116,0.18935,species,Bacteroides ovatus
28117,0.1112,species,Alistipes putredinis
28118,0.00321,species,Odoribacter splanchnicus
29466,0.87063,species,Veillonella parvula
33038,0.03297,species,Mediterraneibacter gnavus
33964,0.17654,species,Leuconostoc citreum
33968,0.00386,species,Leuconostoc pseudomesenteroides
39486,0.37524,species,Dorea formicigenerans
39488,0.0265,species,Anaerobutyricum hallii
39490,0.51551,species,Eubacterium ramulus
39491,2.52558,species,Agathobacter rectalis
39496,1.51626,species,Eubacterium ventriosum
39777,0.07074,species,Veillonella atypica
39778,0.25822,species,Veillonella dispar
40520,0.75755,species,Blautia obeum
43675,0.1809,species,Rothia mucilaginosa
45634,0.00404,species,Streptococcus cristatus
46506,0.03209,species,Bacteroides stercoris
55565,0.15798,species,Actinomyces graevenitzii
57706,0.00041,species,Citrobacter braakii
68892,0.01419,species,Streptococcus infantis
74426,1.74363,species,Collinsella aerofaciens
76860,0.00347,species,Streptococcus constellatus
84112,0.01256,species,Eggerthella lenta
84135,0.02196,species,Gemella sanguinis
88431,0.69682,species,Dorea longicatena
89014,0.01865,species,Blautia luti
105843,0.01239,species,Anaerobutyricum soehngenii
113107,0.00808,species,Streptococcus australis
114527,0.00895,species,Mogibacterium diversum
116085,0.05127,species,Coprococcus catus
137591,1.08564,species,Weissella cibaria
158836,0.12461,species,Enterobacter hormaechei
165179,30.56841,species,Segatella copri
187326,0.00206,species,Megasphaera micronuciformis
204516,0.12753,species,Phocaeicola massiliensis
209880,0.11703,species,Allisonella histaminiformans
237576,0.00341,species,Oribacterium sinus
253257,0.58562,species,Lacrimispora amygdalina
261299,0.09429,species,Intestinibacter bartlettii
290055,1.43117,species,Faecalicatena fissicatena
301301,0.01791,species,Roseburia hominis
301302,0.01297,species,Roseburia faecis
310297,0.15336,species,Phocaeicola plebeius
310298,0.18428,species,Phocaeicola coprocola
328814,0.02302,species,Alistipes shahii
338188,0.015,species,Bacteroides finegoldii
351091,0.02308,species,Oscillibacter valericigenes
357276,0.10573,species,Phocaeicola dorei
360807,0.08163,species,Roseburia inulinivorans
387090,0.63378,species,Phocaeicola coprophilus
410072,0.8069,species,Coprococcus comes
418240,0.79876,species,Blautia wexlerae
423477,0.21195,species,Veillonella rogosae
454154,0.17342,species,Paraprevotella clara
474960,0.00041,species,Hydrogenoanaerobacterium saccharovorans
487174,0.00859,species,Barnesiella intestinihominis
536633,0.05825,species,Blautia glucerasea
544580,0.00933,species,Actinomyces oris
592978,1.32342,species,Mediterraneibacter faecis
626932,0.02919,species,Alistipes indistinctus
626940,3.16171,species,Phascolarctobacterium succinatutens
649756,0.24146,species,Anaerostipes hadrus
745368,1.17462,species,Gemmiger formicilis
871665,0.05184,species,Blautia faecis
1150298,3.85996,species,Fusicatenibacter saccharivorans
1232428,0.86428,species,Megasphaera massiliensis
1470347,0.00359,species,Alistipes ihumii
1519439,0.75311,species,Oscillibacter sp. ER4
1628085,0.25486,species,Agathobaculum butyriciproducens
1715004,0.16293,species,Clostridiales bacterium KLE1615
1737424,1.02582,species,Blautia massiliensis (ex Durand et al. 2017)
1776391,0.00048,species,Romboutsia timonensis
1871020,0.00091,species,Clostridium sp. Marseille-P3244
1898203,0.06964,species,Lachnospiraceae bacterium
1898204,0.00224,species,Clostridiaceae bacterium
1982626,0.23922,species,Faecalibacillus intestinalis
2126740,1.02093,species,Clostridium fessum
2290870,0.69839,species,Erysipelotrichaceae bacterium 7770_A6
2292006,0.01222,species,Clostridium sp. AF32-12BH
2292041,0.02455,species,Dorea sp. AF36-15AT
2292182,0.05452,species,Clostridiaceae bacterium AF18-31LB
2292205,0.02148,species,Clostridium sp. AF20-17LB
2292206,0.04312,species,Clostridium sp. AF27-2AA
2292271,0.09496,species,Lachnospiraceae bacterium AM48-27BH
2292287,0.02166,species,Blautia sp. OF03-15BH
2292304,0.01165,species,Clostridium sp. AM33-3
2292305,0.01366,species,Clostridium sp. AM42-4
2293024,0.40087,species,Clostridium sp. AM22-11AC
2316025,0.00579,species,Mediterraneibacter butyricigenes
2479840,0.32934,species,Prevotella marseillensis
2485925,0.01825,species,Oscillospiraceae bacterium
2500537,0.33395,species,Candidatus Cibiobacter qucibialis
2585119,0.00047,species,Alistipes dispar
2592640,0.00128,species,Blautia sp. MCC283
2606633,0.24527,species,Oliverpabstia intestinalis
2606708,0.08702,species,Mogibacterium kristiansenii
2652276,8.03915,species,Holdemanella porci
2714355,0.36149,species,Vescimonas coprocola
2763672,0.02607,species,Simiaoa sunii
2764712,0.02153,species,Lentihominibacter faecis
2787103,0.00385,species,Clostridium sp. 1001270J_160509_D11
2830655,0.00685,species,Oscillospiraceae bacterium Marseille-Q3528
2830657,0.11392,species,Clostridiaceae bacterium Marseille-Q4143
2830658,0.01774,species,Clostridiaceae bacterium Marseille-Q4145
2841531,0.00967,species,Pseudoflavonifractor sp. MSJ-37
2881276,0.01695,species,Fusicatenibacter faecihominis
2883295,0.00561,species,bacterium 210917-DFI.7.65
2885350,0.17351,species,Gallintestinimicrobium propionicum
2897708,0.0067,species,Mediterraneibacter sp. NSJ-151
2899133,0.00321,species,Candidatus Nanosynbacter sp. HMT-352
2981769,0.00731,species,Waltera acetigignens
