ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,4.4161,species,unclassified
562,0.00247,species,Escherichia coli
577,0.0035,species,Raoultella terrigena
817,0.02546,species,Bacteroides fragilis
818,0.0042,species,Bacteroides thetaiotaomicron
820,0.01975,species,Bacteroides uniformis
823,0.01641,species,Parabacteroides distasonis
850,0.0442,species,Fusobacterium mortiferum
851,0.00246,species,Fusobacterium nucleatum
853,8.19509,species,Faecalibacterium prausnitzii
907,0.47665,species,Megasphaera elsdenii
1302,0.65233,species,Streptococcus gordonii
1303,0.63493,species,Streptococcus oralis
1304,21.95681,species,Streptococcus salivarius
1305,0.02643,species,Streptococcus sanguinis
1309,0.07084,species,Streptococcus mutans
1318,3.11859,species,Streptococcus parasanguinis
1328,0.33632,species,Streptococcus anginosus
1343,0.56663,species,Streptococcus vestibularis
1351,0.01067,species,Enterococcus faecalis
1358,0.00354,species,Lactococcus lactis
1359,0.00114,species,Lactococcus cremoris
1379,0.00153,species,Gemella haemolysans
1382,0.10318,species,Lancefieldella parvula
1522,0.00165,species,[Clostridium] innocuum
1547,0.03023,species,Thomasclavelia ramosa
1561,0.00018,species,Clostridium baratii
1590,0.00898,species,Lactiplantibacillus plantarum
1597,0.26835,species,Lacticaseibacillus paracasei
1613,2.44301,species,Limosilactobacillus fermentum
1655,0.0015,species,Actinomyces naeslundii
1660,0.05111,species,Schaalia odontolytica
1680,0.37137,species,Bifidobacterium adolescentis
1681,0.47527,species,Bifidobacterium bifidum
1686,0.24843,species,Bifidobacterium catenulatum
1689,0.32146,species,Bifidobacterium dentium
2173,0.00248,species,Methanobrevibacter smithii
2751,0.01903,species,Carnobacterium maltaromaticum
28026,0.1761,species,Bifidobacterium pseudocatenulatum
28037,1.20677,species,Streptococcus mitis
28052,0.84803,species,Lachnospira pectinoschiza
28116,0.02096,species,Bacteroides ovatus
28117,0.02431,species,Alistipes putredinis
29348,0.22334,species,Thomasclavelia spiroformis
29361,0.23685,species,[Clostridium] nexile
29391,0.00587,species,Gemella morbillorum
29466,0.41059,species,Veillonella parvula
33033,0.01754,species,Parvimonas micra
33038,2.43084,species,Mediterraneibacter gnavus
33964,0.05652,species,Leuconostoc citreum
35518,0.00374,species,[Eubacterium] nodatum
