ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,17.47729,species,unclassified
818,0.37031,species,Bacteroides thetaiotaomicron
820,0.76969,species,Bacteroides uniformis
821,0.25904,species,Phocaeicola vulgatus
823,0.66796,species,Parabacteroides distasonis
847,0.0185,species,Oxalobacter formigenes
853,1.23151,species,Faecalibacterium prausnitzii
1680,0.07524,species,Bifidobacterium adolescentis
28052,0.01917,species,Lachnospira pectinoschiza
28116,0.06579,species,Bacteroides ovatus
28117,0.05422,species,Alistipes putredinis
28118,0.2586,species,Odoribacter splanchnicus
33043,0.00886,species,Coprococcus eutactus
39485,0.0001,species,Lachnospira eligens
39486,0.0048,species,Dorea formicigenerans
39490,0.0008,species,Eubacterium ramulus
39491,0.173,species,Agathobacter rectalis
40518,0.12634,species,Ruminococcus bromii
40519,0.01968,species,Ruminococcus callidus
40545,2.67048,species,Sutterella wadsworthensis
46228,0.03721,species,[Ruminococcus] lactaris
47678,0.66454,species,Bacteroides caccae
52226,0.18782,species,Mitsuokella multacida
74426,0.02222,species,Collinsella aerofaciens
89014,0.00063,species,Blautia luti
116085,0.00609,species,Coprococcus catus
165179,43.71069,species,Segatella copri
204516,1.55778,species,Phocaeicola massiliensis
214856,0.57105,species,Alistipes finegoldii
216816,0.00567,species,Bifidobacterium longum
253257,0.1221,species,Lacrimispora amygdalina
290055,0.01085,species,Faecalicatena fissicatena
291645,0.00518,species,Bacteroides nordii
301301,1.00581,species,Roseburia hominis
301302,0.01477,species,Roseburia faecis
328814,1.29832,species,Alistipes shahii
351091,0.69807,species,Oscillibacter valericigenes
357276,0.19662,species,Phocaeicola dorei
360807,0.03683,species,Roseburia inulinivorans
363265,15.01251,species,Leyella stercorea
371601,0.32258,species,Bacteroides xylanisolvens
384638,0.07519,species,[Bacteroides] pectinophilus
410072,0.00312,species,Coprococcus comes
418240,0.00852,species,Blautia wexlerae
487175,0.00294,species,Parasutterella excrementihominis
544645,0.00479,species,Butyricimonas virosa
572010,0.00481,species,Slackia isoflavoniconvertens
626932,0.88908,species,Alistipes indistinctus
626940,0.52657,species,Phascolarctobacterium succinatutens
649756,0.00269,species,Anaerostipes hadrus
713054,0.00526,species,TM7 phylum sp. oral taxon 352
745368,0.12712,species,Gemmiger formicilis
1150298,0.059,species,Fusicatenibacter saccharivorans
1288121,1.52947,species,Alistipes senegalensis
1297617,0.00541,species,Intestinimonas butyriciproducens
1473216,0.01581,species,Senegalimassilia anaerobia
1519439,1.47624,species,Oscillibacter sp. ER4
1550024,0.00325,species,Ruthenibacterium lactatiformans
1628085,0.01807,species,Agathobaculum butyriciproducens
1650663,0.00626,species,Allofournierella massiliensis
1702285,0.00123,species,Intestinimonas gabonensis
1715004,0.00325,species,Clostridiales bacterium KLE1615
1898203,0.00285,species,Lachnospiraceae bacterium
1898204,0.0083,species,Clostridiaceae bacterium
1898207,0.00461,species,Clostridiales bacterium
1907654,0.00398,species,Collinsella bouchesdurhonensis
1982626,0.00093,species,Faecalibacillus intestinalis
2003188,0.01116,species,Parolsenella catena
2022527,1.53999,species,Prevotella sp. 885
2093857,0.0137,species,Dysosmobacter welbionis
2108523,0.01647,species,Lawsonibacter asaccharolyticus
2126740,0.11202,species,Clostridium fessum
2137581,0.03286,species,Ellagibacter isourolithinifaciens
2292006,0.00071,species,Clostridium sp. AF32-12BH
2292066,0.0139,species,Roseburia sp. AM23-20
2292182,0.03897,species,Clostridiaceae bacterium AF18-31LB
2292201,0.07529,species,Clostridium sp. AF12-28
2292205,0.08597,species,Clostridium sp. AF20-17LB
2292206,0.03121,species,Clostridium sp. AF27-2AA
2292271,0.02754,species,Lachnospiraceae bacterium AM48-27BH
2292272,0.07077,species,Lachnospiraceae bacterium OM04-12BH
2292304,0.02203,species,Clostridium sp. AM33-3
2292441,0.04156,species,Paratractidigestivibacter faecalis
2293024,0.01612,species,Clostridium sp. AM22-11AC
2293126,0.25516,species,Roseburia sp. AF02-12
2293138,0.10582,species,Roseburia sp. AM59-24XD
2358141,0.08269,species,Anaerotignum faecicola
2485925,0.56179,species,Oscillospiraceae bacterium
2500537,0.09986,species,Candidatus Cibiobacter qucibialis
2585118,1.26386,species,Alistipes communis
2606633,0.00037,species,Oliverpabstia intestinalis
2652276,0.00185,species,Holdemanella porci
2714355,0.01049,species,Vescimonas coprocola
2763017,0.00256,species,Anaerosacchariphilus hominis
2763056,0.00462,species,Oscillibacter hominis
2763061,0.02466,species,Roseburia lenta
2763658,0.001,species,Ligaoa zhengdingensis
2763670,0.13215,species,Wujia chipingensis
2763672,0.08421,species,Simiaoa sunii
2830655,0.00125,species,Oscillospiraceae bacterium Marseille-Q3528
2830657,0.05757,species,Clostridiaceae bacterium Marseille-Q4143
2830658,0.01151,species,Clostridiaceae bacterium Marseille-Q4145
2841526,0.08712,species,Oscillibacter sp. MSJ-31
2841531,0.00341,species,Pseudoflavonifractor sp. MSJ-37
2881266,0.13013,species,Faecalibacterium butyricigenerans
2881276,0.00084,species,Fusicatenibacter faecihominis
2883268,0.08345,species,Colidextribacter sp. 210702-DFI.3.9
2885348,0.0015,species,Hominifimenecus microfluidus
2885350,0.0552,species,Gallintestinimicrobium propionicum
2885357,0.00341,species,Hominenteromicrobium mulieris
2885361,0.06756,species,Brotaphodocola catenula
2929491,0.05819,species,Faecalibacterium wellingii
2981769,0.11004,species,Waltera acetigignens
