ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,8.617090000000001,species,unclassified
562,0.00185,species,Escherichia coli
817,0.03406,species,Bacteroides fragilis
818,0.51038,species,Bacteroides thetaiotaomicron
820,3.33273,species,Bacteroides uniformis
821,2.44051,species,Phocaeicola vulgatus
823,1.18694,species,Parabacteroides distasonis
853,0.1786,species,Faecalibacterium prausnitzii
861,0.21132,species,Fusobacterium ulcerans
1260,0.00696,species,Finegoldia magna
1302,0.01751,species,Streptococcus gordonii
1303,0.00404,species,Streptococcus oralis
1304,0.39327,species,Streptococcus salivarius
1318,0.1051,species,Streptococcus parasanguinis
1343,0.00249,species,Streptococcus vestibularis
1382,0.00787,species,Lancefieldella parvula
1522,0.00522,species,[Clostridium] innocuum
1531,0.01991,species,Enterocloster clostridioformis
1535,0.07699,species,[Clostridium] leptum
1547,0.15464,species,Thomasclavelia ramosa
1655,0.00634,species,Actinomyces naeslundii
1660,0.01696,species,Schaalia odontolytica
1680,0.64274,species,Bifidobacterium adolescentis
1681,0.09547,species,Bifidobacterium bifidum
1685,0.13902,species,Bifidobacterium breve
1750,0.01029,species,Arachnia propionica
28026,0.20953,species,Bifidobacterium pseudocatenulatum
28037,0.08192,species,Streptococcus mitis
28052,0.00538,species,Lachnospira pectinoschiza
28116,2.08271,species,Bacteroides ovatus
28117,1.23236,species,Alistipes putredinis
28125,0.00313,species,Prevotella bivia
29347,0.03593,species,[Clostridium] scindens
29466,0.01329,species,Veillonella parvula
31971,0.17546,species,Amedibacillus dolichus
33035,0.01791,species,Blautia producta
33038,2.9414,species,Mediterraneibacter gnavus
33039,1.52567,species,[Ruminococcus] torques
35517,0.00071,species,[Eubacterium] brachy
35833,0.22669,species,Bilophila wadsworthia
39488,0.92441,species,Anaerobutyricum hallii
39490,0.21905,species,Eubacterium ramulus
39777,0.01242,species,Veillonella atypica
39778,0.00524,species,Veillonella dispar
40545,2.53829,species,Sutterella wadsworthensis
43675,0.03987,species,Rothia mucilaginosa
45634,0.00934,species,Streptococcus cristatus
53443,0.05233,species,Blautia hydrogenotrophica
55565,0.06613,species,Actinomyces graevenitzii
61592,0.00464,species,Corynebacterium durum
68892,0.00124,species,Streptococcus infantis
74426,4.84188,species,Collinsella aerofaciens
84112,0.11224,species,Eggerthella lenta
84135,0.01207,species,Gemella sanguinis
105841,0.07032,species,Anaerostipes caccae
113107,0.01889,species,Streptococcus australis
114527,0.00321,species,Mogibacterium diversum
143393,0.00033,species,[Eubacterium] sulci
150055,0.19998,species,Streptococcus lutetiensis
154288,0.00084,species,Turicibacter sanguinis
158836,0.04152,species,Enterobacter hormaechei
172042,7e-05,species,Rothia aeria
178339,0.0318,species,Pauljensenia hongkongensis
187327,3.21556,species,Acidaminococcus intestini
204516,11.49588,species,Phocaeicola massiliensis
208479,0.28945,species,Enterocloster bolteae
214856,0.13408,species,Alistipes finegoldii
216816,0.42532,species,Bifidobacterium longum
246787,0.06819,species,Bacteroides cellulosilyticus
261299,0.00743,species,Intestinibacter bartlettii
272548,0.06688,species,Actinomyces dentalis
292800,0.2292,species,Flavonifractor plautii
333367,0.01438,species,Enterocloster asparagiformis
342942,0.21513,species,Mediterraneibacter glycyrrhizinilyticus
351091,0.00459,species,Oscillibacter valericigenes
357276,10.64693,species,Phocaeicola dorei
358742,0.02926,species,Enterocloster aldenensis
358743,0.00878,species,Enterocloster citroniae
371601,0.45905,species,Bacteroides xylanisolvens
418240,2.61747,species,Blautia wexlerae
437897,16.17132,species,Megamonas funiformis
471189,0.00166,species,Gordonibacter pamelaeae
474960,0.01908,species,Hydrogenoanaerobacterium saccharovorans
487174,0.48833,species,Barnesiella intestinihominis
487175,0.07944,species,Parasutterella excrementihominis
544580,0.01621,species,Actinomyces oris
544645,0.02494,species,Butyricimonas virosa
572010,0.09033,species,Slackia isoflavoniconvertens
626932,0.03355,species,Alistipes indistinctus
626940,1.73961,species,Phascolarctobacterium succinatutens
649756,0.11356,species,Anaerostipes hadrus
671231,0.0092,species,TM7 phylum sp. oral taxon 348
712411,0.00566,species,Olsenella sp. oral taxon 807
