ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,4.07745,species,unclassified
820,1.68503,species,Bacteroides uniformis
853,14.19892,species,Faecalibacterium prausnitzii
1303,0.00093,species,Streptococcus oralis
1304,0.18391,species,Streptococcus salivarius
1308,0.00339,species,Streptococcus thermophilus
1318,0.3936,species,Streptococcus parasanguinis
1328,0.00333,species,Streptococcus anginosus
1358,0.00153,species,Lactococcus lactis
1382,0.01574,species,Lancefieldella parvula
1522,0.1663,species,[Clostridium] innocuum
1547,0.02844,species,Thomasclavelia ramosa
1685,0.04176,species,Bifidobacterium breve
1689,0.00901,species,Bifidobacterium dentium
1735,15.51845,species,Holdemanella biformis
28111,0.03378,species,Bacteroides eggerthii
29348,0.02686,species,Thomasclavelia spiroformis
33039,7.77409,species,[Ruminococcus] torques
35833,0.68937,species,Bilophila wadsworthia
39486,3.41489,species,Dorea formicigenerans
39488,0.38082,species,Anaerobutyricum hallii
39490,0.14549,species,Eubacterium ramulus
39491,4.56452,species,Agathobacter rectalis
40520,2.93061,species,Blautia obeum
43675,0.03276,species,Rothia mucilaginosa
52773,0.00592,species,Schaalia meyeri
55565,0.25545,species,Actinomyces graevenitzii
74426,0.17292,species,Collinsella aerofaciens
78258,0.00206,species,Parascardovia denticolens
84112,0.28252,species,Eggerthella lenta
84135,0.03819,species,Gemella sanguinis
100884,0.88237,species,Coprobacillus cateniformis
102148,0.00044,species,Solobacterium moorei
111015,0.00099,species,Actinomyces radicidentis
113287,0.00687,species,Pseudoramibacter alactolyticus
114527,0.0544,species,Mogibacterium diversum
138595,0.00442,species,Olsenella profusa
143393,0.03296,species,[Eubacterium] sulci
165179,0.43672,species,Segatella copri
169435,0.15191,species,Anaerotruncus colihominis
187327,1.80815,species,Acidaminococcus intestini
208479,0.38506,species,Enterocloster bolteae
209880,0.3535,species,Allisonella histaminiformans
261299,0.00506,species,Intestinibacter bartlettii
292800,0.13609,species,Flavonifractor plautii
310297,0.49739,species,Phocaeicola plebeius
328813,0.18941,species,Alistipes onderdonkii
342942,0.18217,species,Mediterraneibacter glycyrrhizinilyticus
418240,4.78779,species,Blautia wexlerae
437897,0.68154,species,Megamonas funiformis
460384,0.11953,species,Enterocloster lavalensis
487175,0.00238,species,Parasutterella excrementihominis
544580,0.05946,species,Actinomyces oris
556499,0.00481,species,Propionibacterium acidifaciens
592978,4.96221,species,Mediterraneibacter faecis
626932,0.64538,species,Alistipes indistinctus
649756,0.2919,species,Anaerostipes hadrus
713054,0.14352,species,TM7 phylum sp. oral taxon 352
745368,0.39694,species,Gemmiger formicilis
871665,0.24734,species,Blautia faecis
1118058,0.01851,species,Actinomyces sp. ph3
1273103,0.04166,species,Megasphaera sp. NM10
1470347,0.05064,species,Alistipes ihumii
1473216,0.48131,species,Senegalimassilia anaerobia
1550024,0.22802,species,Ruthenibacterium lactatiformans
1628085,0.26645,species,Agathobaculum butyriciproducens
1653434,0.6199,species,Sellimonas intestinalis
1715004,0.04499,species,Clostridiales bacterium KLE1615
1720313,0.21637,species,Bittarella massiliensis (ex Durand et al. 2017)
1737424,2.4425,species,Blautia massiliensis (ex Durand et al. 2017)
1776392,0.04215,species,Massilimicrobiota timonensis
1780379,0.03896,species,Clostridiales bacterium CHKCI006
2022527,0.11279,species,Prevotella sp. 885
2093857,0.13054,species,Dysosmobacter welbionis
2108523,0.01713,species,Lawsonibacter asaccharolyticus
2126740,0.32278,species,Clostridium fessum
2137581,0.27196,species,Ellagibacter isourolithinifaciens
2292041,0.83885,species,Dorea sp. AF36-15AT
2292441,1.44303,species,Paratractidigestivibacter faecalis
2292991,8.4005,species,Catenibacterium sp. AM22-15
2293024,0.18058,species,Clostridium sp. AM22-11AC
2364792,0.00237,species,Intestinibacillus sp. Marseille-P6563
2500537,1.82146,species,Candidatus Cibiobacter qucibialis
2509240,3.7668,species,Blautia faecicola
2518605,0.05702,species,Segatella hominis
2714355,2.90865,species,Vescimonas coprocola
2841037,0.62019,species,Claveliimonas bilis
2883295,0.04614,species,bacterium 210917-DFI.7.65
2899133,0.01901,species,Candidatus Nanosynbacter sp. HMT-352
