ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,2.36971,species,unclassified
562,0.00575,species,Escherichia coli
817,0.16436,species,Bacteroides fragilis
820,0.08568,species,Bacteroides uniformis
821,1.63,species,Phocaeicola vulgatus
853,16.18195,species,Faecalibacterium prausnitzii
1302,0.0009,species,Streptococcus gordonii
1304,0.13284,species,Streptococcus salivarius
1305,0.00472,species,Streptococcus sanguinis
1318,0.05266,species,Streptococcus parasanguinis
1322,1.85714,species,Blautia hansenii
1382,0.00585,species,Lancefieldella parvula
1512,0.04078,species,[Clostridium] symbiosum
1522,0.12936,species,[Clostridium] innocuum
1531,0.17328,species,Enterocloster clostridioformis
1535,0.02418,species,[Clostridium] leptum
1547,0.04517,species,Thomasclavelia ramosa
1660,0.35854,species,Schaalia odontolytica
5476,0.03847,species,Candida albicans
28037,0.00175,species,Streptococcus mitis
29347,0.20958,species,[Clostridium] scindens
29348,0.02146,species,Thomasclavelia spiroformis
29361,1.4455,species,[Clostridium] nexile
29522,0.0427,species,Brachyspira aalborgi
31971,0.06621,species,Amedibacillus dolichus
33025,1.22847,species,Phascolarctobacterium faecium
33035,0.10664,species,Blautia producta
33038,3.72585,species,Mediterraneibacter gnavus
33039,2.27095,species,[Ruminococcus] torques
35833,0.51853,species,Bilophila wadsworthia
39486,0.54484,species,Dorea formicigenerans
39490,2.23808,species,Eubacterium ramulus
40520,0.63572,species,Blautia obeum
40545,0.13983,species,Sutterella wadsworthensis
43675,0.0954,species,Rothia mucilaginosa
46503,0.41021,species,Parabacteroides merdae
46506,1.91582,species,Bacteroides stercoris
53442,0.0298,species,Eubacterium callanderi
55565,0.14349,species,Actinomyces graevenitzii
84112,1.23415,species,Eggerthella lenta
84135,0.00037,species,Gemella sanguinis
105841,0.5638,species,Anaerostipes caccae
113107,0.00995,species,Streptococcus australis
114527,0.01472,species,Mogibacterium diversum
143393,0.00456,species,[Eubacterium] sulci
154046,0.00192,species,Hungatella hathewayi
160404,0.0469,species,Anaerotignum lactatifermentans
166486,1.30816,species,Roseburia intestinalis
208479,0.37687,species,Enterocloster bolteae
209880,0.01858,species,Allisonella histaminiformans
216816,0.00142,species,Bifidobacterium longum
261299,0.00211,species,Intestinibacter bartlettii
270498,0.00053,species,Christensenella hongkongensis
292800,0.12094,species,Flavonifractor plautii
301302,0.53638,species,Roseburia faecis
342942,0.4206,species,Mediterraneibacter glycyrrhizinilyticus
351091,0.05733,species,Oscillibacter valericigenes
357276,0.00277,species,Phocaeicola dorei
358742,0.22803,species,Enterocloster aldenensis
358743,0.02969,species,Enterocloster citroniae
360807,0.10946,species,Roseburia inulinivorans
371601,0.3861,species,Bacteroides xylanisolvens
418240,3.62993,species,Blautia wexlerae
419015,0.00011,species,Alloscardovia omnicolens
454154,0.7545,species,Paraprevotella clara
474960,0.03716,species,Hydrogenoanaerobacterium saccharovorans
544580,0.02252,species,Actinomyces oris
671231,0.00314,species,TM7 phylum sp. oral taxon 348
712888,0.00222,species,Actinobaculum sp. oral taxon 183
713054,0.04987,species,TM7 phylum sp. oral taxon 352
871665,0.69183,species,Blautia faecis
936548,0.15217,species,Actinomyces sp. ICM47
1118058,0.00332,species,Actinomyces sp. ph3
1150298,15.14696,species,Fusicatenibacter saccharivorans
1550024,0.16709,species,Ruthenibacterium lactatiformans
1628085,0.60999,species,Agathobaculum butyriciproducens
1653434,0.12437,species,Sellimonas intestinalis
1697794,0.00362,species,Clostridia bacterium UC5.1-1D1
1720194,2.23142,species,Clostridium sp. AT4
1737424,13.57249,species,Blautia massiliensis (ex Durand et al. 2017)
1776391,0.0114,species,Romboutsia timonensis
1796615,1.64633,species,Blautia caecimuris
1841867,0.0664,species,Merdimmobilis hominis
1852361,0.00638,species,Actinomyces bouchesdurhonensis
1871020,0.00381,species,Clostridium sp. Marseille-P3244
1871021,0.04127,species,Lachnoclostridium phocaeense
1871035,0.07851,species,Negativibacillus massiliensis
1898204,0.48151,species,Clostridiaceae bacterium
1898207,1.10033,species,Clostridiales bacterium
1912855,0.6192,species,Faecalimonas umbilicata
1926283,0.01443,species,Lachnoclostridium edouardi
1965545,0.00021,species,Tyzzerella sp. An114
1965662,0.04951,species,Gemmiger sp. An87
1982626,3.06795,species,Faecalibacillus intestinalis
1986206,0.00219,species,Candidatus Nanosynsacchari sp. TM7_ANC_38.39_G1_1
2093857,0.17395,species,Dysosmobacter welbionis
2108523,0.22068,species,Lawsonibacter asaccharolyticus
2292245,3.60361,species,Ruminococcus sp. AF13-28
2293028,0.46683,species,Clostridium sp. AM29-11AC
2364792,0.03766,species,Intestinibacillus sp. Marseille-P6563
2583452,6.07868,species,Amedibacterium intestinale
2735723,0.00016,species,Turicibacter bilis
2763644,0.00859,species,Zhenpiania hominis
2763645,0.008,species,Lentihominibacter hominis
2764325,0.29017,species,[Eubacterium] hominis
2830656,0.12085,species,Eubacteriaceae bacterium Marseille-Q4139
2981769,0.03118,species,Waltera acetigignens
