ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,0.19158,species,unclassified
546,0.08308,species,Citrobacter freundii
562,15.54741,species,Escherichia coli
571,0.00953,species,Klebsiella oxytoca
1254,0.06509,species,Pediococcus acidilactici
1304,0.40891,species,Streptococcus salivarius
1322,0.01151,species,Blautia hansenii
1351,0.55595,species,Enterococcus faecalis
1352,0.26631,species,Enterococcus faecium
1502,0.45251,species,Clostridium perfringens
1505,0.13525,species,Paraclostridium sordellii
1559,0.10022,species,Clostridium tertium
1596,0.20154,species,Lactobacillus gasseri
1597,0.1545,species,Lacticaseibacillus paracasei
1633,0.09175,species,Limosilactobacillus vaginalis
1685,16.68463,species,Bifidobacterium breve
1689,1.07996,species,Bifidobacterium dentium
28026,3.14936,species,Bifidobacterium pseudocatenulatum
28126,0.05979,species,Segatella buccae
29363,0.56952,species,Clostridium paraputrificum
29466,10.65583,species,Veillonella parvula
33039,0.46869,species,[Ruminococcus] torques
39777,20.09908,species,Veillonella atypica
47715,0.02718,species,Lacticaseibacillus rhamnosus
54291,0.11527,species,Raoultella ornithinolytica
57706,0.31691,species,Citrobacter braakii
84112,0.56355,species,Eggerthella lenta
137838,1.25159,species,Clostridium neonatale
187326,3.76816,species,Megasphaera micronuciformis
216816,22.30069,species,Bifidobacterium longum
261299,0.19912,species,Intestinibacter bartlettii
299767,0.23849,species,Enterobacter ludwigii
471189,0.08278,species,Gordonibacter pamelaeae
592978,0.03629,species,Mediterraneibacter faecis
684066,0.02463,species,Streptococcus lactarius
1134687,0.03335,species,Klebsiella michiganensis
