ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,29.95307,species,unclassified
562,0.00043,species,Escherichia coli
729,0.01237,species,Haemophilus parainfluenzae
818,0.0505,species,Bacteroides thetaiotaomicron
820,0.28777,species,Bacteroides uniformis
821,1.77421,species,Phocaeicola vulgatus
823,0.19335,species,Parabacteroides distasonis
853,4.15784,species,Faecalibacterium prausnitzii
1304,0.00245,species,Streptococcus salivarius
1308,0.03463,species,Streptococcus thermophilus
1535,0.00829,species,[Clostridium] leptum
1660,0.01796,species,Schaalia odontolytica
1680,1.31431,species,Bifidobacterium adolescentis
1681,0.14208,species,Bifidobacterium bifidum
28026,0.39821,species,Bifidobacterium pseudocatenulatum
28052,0.01191,species,Lachnospira pectinoschiza
28116,0.47593,species,Bacteroides ovatus
28117,1.79519,species,Alistipes putredinis
28118,0.31877,species,Odoribacter splanchnicus
29466,0.01059,species,Veillonella parvula
33038,0.18098,species,Mediterraneibacter gnavus
33039,0.01543,species,[Ruminococcus] torques
33043,3.52585,species,Coprococcus eutactus
35833,0.07456,species,Bilophila wadsworthia
39485,1.49953,species,Lachnospira eligens
39486,0.47555,species,Dorea formicigenerans
39488,0.47725,species,Anaerobutyricum hallii
39490,0.2683,species,Eubacterium ramulus
39491,3.70596,species,Agathobacter rectalis
39492,0.00417,species,[Eubacterium] siraeum
39496,0.12218,species,Eubacterium ventriosum
39777,0.00994,species,Veillonella atypica
40518,2.80689,species,Ruminococcus bromii
40520,0.28364,species,Blautia obeum
40545,0.35058,species,Sutterella wadsworthensis
46228,0.25549,species,[Ruminococcus] lactaris
46503,0.28726,species,Parabacteroides merdae
46506,0.00047,species,Bacteroides stercoris
47678,0.33657,species,Bacteroides caccae
74426,0.0318,species,Collinsella aerofaciens
85831,0.00027,species,Bacteroides acidifaciens
88431,0.86149,species,Dorea longicatena
105843,0.00148,species,Anaerobutyricum soehngenii
116085,0.54841,species,Coprococcus catus
166486,0.25053,species,Roseburia intestinalis
214856,0.09918,species,Alistipes finegoldii
216816,0.84707,species,Bifidobacterium longum
218538,3.44047,species,Dialister invisus
239935,1.24023,species,Akkermansia muciniphila
246787,0.20292,species,Bacteroides cellulosilyticus
253257,0.0489,species,Lacrimispora amygdalina
261299,0.01653,species,Intestinibacter bartlettii
290055,0.06286,species,Faecalicatena fissicatena
291645,0.52774,species,Bacteroides nordii
301301,0.65951,species,Roseburia hominis
301302,6e-05,species,Roseburia faecis
328813,1.21829,species,Alistipes onderdonkii
328814,3.43877,species,Alistipes shahii
351091,0.4987,species,Oscillibacter valericigenes
357276,1.27914,species,Phocaeicola dorei
358743,0.00377,species,Enterocloster citroniae
360807,0.05903,species,Roseburia inulinivorans
371601,0.00257,species,Bacteroides xylanisolvens
410072,0.35295,species,Coprococcus comes
418240,0.89772,species,Blautia wexlerae
423477,0.01578,species,Veillonella rogosae
446660,0.00651,species,Adlercreutzia equolifaciens
471189,0.01507,species,Gordonibacter pamelaeae
474960,0.02674,species,Hydrogenoanaerobacterium saccharovorans
487175,0.35823,species,Parasutterella excrementihominis
536633,0.0587,species,Blautia glucerasea
544645,0.01585,species,Butyricimonas virosa
592978,0.18853,species,Mediterraneibacter faecis
626929,2.14719,species,Bacteroides clarus
649756,0.83241,species,Anaerostipes hadrus
745368,0.13114,species,Gemmiger formicilis
747645,0.00408,species,Parvibacter caecicola
871665,0.6342,species,Blautia faecis
944170,0.01226,species,Blastocystis sp. subtype 4
1150298,3.42103,species,Fusicatenibacter saccharivorans
1160721,1.51398,species,Ruminococcus bicirculans (ex Wegman et al. 2014)
1288121,0.52306,species,Alistipes senegalensis
1297617,0.0042,species,Intestinimonas butyriciproducens
1470347,0.05107,species,Alistipes ihumii
1519439,0.87731,species,Oscillibacter sp. ER4
1550024,0.02305,species,Ruthenibacterium lactatiformans
1628085,0.2582,species,Agathobaculum butyriciproducens
1673717,0.0038,species,Anaeromassilibacillus senegalensis
1673721,0.0056,species,Intestinimonas massiliensis (ex Afouda et al. 2020)
1702285,0.00458,species,Intestinimonas gabonensis
1715004,1.51602,species,Clostridiales bacterium KLE1615
1720200,0.00154,species,Anaerotruncus rubiinfantis
1737424,0.01248,species,Blautia massiliensis (ex Durand et al. 2017)
1776391,0.00941,species,Romboutsia timonensis
1852384,0.00165,species,Massiliimalia massiliensis
1855299,0.00174,species,Oscillibacter sp. PC13
1870991,0.0017,species,Massilioclostridium coli
1898203,0.35161,species,Lachnospiraceae bacterium
1898204,0.10495,species,Clostridiaceae bacterium
1898207,0.02758,species,Clostridiales bacterium
1965538,0.0001,species,Flavonifractor sp. An100
