ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,21.79238,species,unclassified
562,0.28092,species,Escherichia coli
820,0.03009,species,Bacteroides uniformis
821,0.00094,species,Phocaeicola vulgatus
823,0.01839,species,Parabacteroides distasonis
853,0.48828,species,Faecalibacterium prausnitzii
1246,0.00076,species,Leuconostoc lactis
1302,0.00015,species,Streptococcus gordonii
1304,0.15986,species,Streptococcus salivarius
1308,1.19796,species,Streptococcus thermophilus
1318,0.02278,species,Streptococcus parasanguinis
1343,0.00093,species,Streptococcus vestibularis
1348,0.00402,species,Streptococcus parauberis
1358,0.00527,species,Lactococcus lactis
1382,5e-05,species,Lancefieldella parvula
1535,0.31407,species,[Clostridium] leptum
1660,0.14184,species,Schaalia odontolytica
28025,0.75129,species,Bifidobacterium animalis
28026,33.45785,species,Bifidobacterium pseudocatenulatum
28037,0.01609,species,Streptococcus mitis
28111,0.05254,species,Bacteroides eggerthii
28117,0.01238,species,Alistipes putredinis
28118,0.00017,species,Odoribacter splanchnicus
33038,0.61718,species,Mediterraneibacter gnavus
33043,2.01118,species,Coprococcus eutactus
35833,0.0238,species,Bilophila wadsworthia
39482,0.00477,species,Faecalicatena contorta
39485,0.00839,species,Lachnospira eligens
39486,0.49139,species,Dorea formicigenerans
39488,0.19655,species,Anaerobutyricum hallii
39490,0.10915,species,Eubacterium ramulus
39491,0.05489,species,Agathobacter rectalis
39492,0.01806,species,[Eubacterium] siraeum
39496,0.2532,species,Eubacterium ventriosum
40518,2.10587,species,Ruminococcus bromii
40519,0.40203,species,Ruminococcus callidus
40520,0.65169,species,Blautia obeum
53442,0.00953,species,Eubacterium callanderi
53443,0.00591,species,Blautia hydrogenotrophica
55565,0.00195,species,Actinomyces graevenitzii
57706,0.00174,species,Citrobacter braakii
61171,0.01246,species,Holdemania filiformis
74426,1.36457,species,Collinsella aerofaciens
84112,0.34087,species,Eggerthella lenta
84135,0.01154,species,Gemella sanguinis
88431,0.25171,species,Dorea longicatena
106588,0.00017,species,Pseudoflavonifractor capillosus
109327,0.00345,species,Anaerovorax odorimutans
113107,0.03,species,Streptococcus australis
114527,0.02091,species,Mogibacterium diversum
116085,0.36409,species,Coprococcus catus
143393,0.01081,species,[Eubacterium] sulci
158836,0.04084,species,Enterobacter hormaechei
165179,0.02382,species,Segatella copri
166486,0.00204,species,Roseburia intestinalis
209880,0.00078,species,Allisonella histaminiformans
214853,0.00069,species,Anaerofustis stercorihominis
216816,9.05666,species,Bifidobacterium longum
239935,0.00051,species,Akkermansia muciniphila
253257,0.00012,species,Lacrimispora amygdalina
270498,0.00318,species,Christensenella hongkongensis
290055,0.02047,species,Faecalicatena fissicatena
291644,0.00433,species,Bacteroides salyersiae
301301,0.00583,species,Roseburia hominis
301302,1.03454,species,Roseburia faecis
328814,0.0089,species,Alistipes shahii
341220,0.00071,species,Lactonifactor longoviformis
351091,0.0075,species,Oscillibacter valericigenes
360807,0.12116,species,Roseburia inulinivorans
363265,9e-05,species,Leyella stercorea
371601,0.00124,species,Bacteroides xylanisolvens
387661,0.00057,species,Parabacteroides johnsonii
410072,0.77221,species,Coprococcus comes
418240,2.91659,species,Blautia wexlerae
437898,0.00017,species,Sutterella parvirubra
438033,0.00128,species,Ruminococcus gauvreauii
446660,0.1129,species,Adlercreutzia equolifaciens
471189,0.04974,species,Gordonibacter pamelaeae
474960,0.01296,species,Hydrogenoanaerobacterium saccharovorans
536633,0.24111,species,Blautia glucerasea
592978,3.1037,species,Mediterraneibacter faecis
626932,0.00026,species,Alistipes indistinctus
626937,0.0149,species,Christensenella minuta
626940,0.06631,species,Phascolarctobacterium succinatutens
649756,1.27088,species,Anaerostipes hadrus
673271,0.00798,species,Catenibacillus scindens
713054,0.0051,species,TM7 phylum sp. oral taxon 352
745368,0.11564,species,Gemmiger formicilis
871664,0.40092,species,Blautia stercoris
871665,0.27066,species,Blautia faecis
936548,0.00792,species,Actinomyces sp. ICM47
1099853,0.00381,species,Coprobacter fastidiosus
1150298,1.04988,species,Fusicatenibacter saccharivorans
1160721,0.51097,species,Ruminococcus bicirculans (ex Wegman et al. 2014)
1197717,0.00055,species,Cloacibacillus porcorum
1234680,0.02017,species,Streptococcus rubneri
1432052,0.00604,species,Eisenbergiella tayi
1470347,0.0017,species,Alistipes ihumii
1519439,0.07719,species,Oscillibacter sp. ER4
1550024,0.15498,species,Ruthenibacterium lactatiformans
1628085,0.36608,species,Agathobaculum butyriciproducens
1632013,0.00178,species,Drancourtella massiliensis
1650663,0.00014,species,Allofournierella massiliensis
1697793,0.00965,species,Clostridia bacterium UC5.1-1E11
1697794,0.00385,species,Clostridia bacterium UC5.1-1D1
1715004,0.03524,species,Clostridiales bacterium KLE1615
1720200,0.00053,species,Anaerotruncus rubiinfantis
1720294,0.00026,species,Eisenbergiella massiliensis
1720313,0.00522,species,Bittarella massiliensis (ex Durand et al. 2017)
1737424,0.13928,species,Blautia massiliensis (ex Durand et al. 2017)
1776382,0.00067,species,Neglectibacter timonensis
1776391,0.00264,species,Romboutsia timonensis
1776392,0.03907,species,Massilimicrobiota timonensis
1816678,0.01002,species,Christensenella timonensis
1841867,0.00086,species,Merdimmobilis hominis
1841868,0.00242,species,Provencibacterium massiliense
1852375,0.002,species,Acidaminococcus massiliensis
1852384,0.00366,species,Massiliimalia massiliensis
1870991,0.00505,species,Massilioclostridium coli
1871019,0.066,species,Enorma phocaeensis
1871020,0.01809,species,Clostridium sp. Marseille-P3244
1898203,0.31102,species,Lachnospiraceae bacterium
1898204,0.35875,species,Clostridiaceae bacterium
1907662,0.0868,species,Raoultibacter timonensis
1965537,0.01232,species,Flavonifractor sp. An10
1982626,0.83689,species,Faecalibacillus intestinalis
1982628,0.09633,species,Faecalibacillus faecis
2086583,0.0931,species,Pseudoruminococcus massiliensis
2086584,0.00643,species,Massilistercora timonensis
2126740,0.0211,species,Clostridium fessum
2211183,0.66118,species,Evtepia gabavorous
2292041,0.31718,species,Dorea sp. AF36-15AT
2292182,0.004,species,Clostridiaceae bacterium AF18-31LB
2292190,0.01014,species,Alistipes sp. AF17-16
2292272,0.00835,species,Lachnospiraceae bacterium OM04-12BH
2293024,0.01521,species,Clostridium sp. AM22-11AC
2293035,0.05642,species,Clostridium sp. AM49-4BH
2293104,0.20443,species,Eubacterium sp. AF16-48
2293126,0.0059,species,Roseburia sp. AF02-12
2316025,0.03593,species,Mediterraneibacter butyricigenes
2358141,0.0838,species,Anaerotignum faecicola
2364792,0.0004,species,Intestinibacillus sp. Marseille-P6563
2485925,0.01725,species,Oscillospiraceae bacterium
2500537,0.39657,species,Candidatus Cibiobacter qucibialis
2592640,0.06156,species,Blautia sp. MCC283
2606633,0.26053,species,Oliverpabstia intestinalis
