ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,8.30975,species,unclassified
562,0.83552,species,Escherichia coli
818,0.21757,species,Bacteroides thetaiotaomicron
820,0.14575,species,Bacteroides uniformis
821,4.97411,species,Phocaeicola vulgatus
823,0.14337,species,Parabacteroides distasonis
853,1.66303,species,Faecalibacterium prausnitzii
860,0.00277,species,Fusobacterium periodonticum
1302,0.39809,species,Streptococcus gordonii
1303,0.11436,species,Streptococcus oralis
1304,0.5254,species,Streptococcus salivarius
1305,0.00726,species,Streptococcus sanguinis
1309,0.00709,species,Streptococcus mutans
1313,0.04793,species,Streptococcus pneumoniae
1318,0.81599,species,Streptococcus parasanguinis
1322,0.06662,species,Blautia hansenii
1338,0.00178,species,Streptococcus intermedius
1343,0.03934,species,Streptococcus vestibularis
1379,0.05582,species,Gemella haemolysans
1382,0.02162,species,Lancefieldella parvula
1383,0.00326,species,Lancefieldella rimae
1512,0.07611,species,[Clostridium] symbiosum
1522,0.16719,species,[Clostridium] innocuum
1531,0.00053,species,Enterocloster clostridioformis
1535,0.96568,species,[Clostridium] leptum
1547,0.22048,species,Thomasclavelia ramosa
1660,0.06642,species,Schaalia odontolytica
28037,0.35975,species,Streptococcus mitis
28116,0.21207,species,Bacteroides ovatus
29348,0.40144,species,Thomasclavelia spiroformis
29361,6.39944,species,[Clostridium] nexile
29363,0.05403,species,Clostridium paraputrificum
29391,0.03145,species,Gemella morbillorum
33033,0.03125,species,Parvimonas micra
33038,5.42942,species,Mediterraneibacter gnavus
33039,2.14735,species,[Ruminococcus] torques
35517,0.02944,species,[Eubacterium] brachy
39488,0.0047,species,Anaerobutyricum hallii
39496,0.06748,species,Eubacterium ventriosum
39778,0.00013,species,Veillonella dispar
40518,0.30489,species,Ruminococcus bromii
40520,2.68395,species,Blautia obeum
43675,0.0726,species,Rothia mucilaginosa
45634,0.03832,species,Streptococcus cristatus
46124,0.02332,species,Granulicatella adiacens
46125,0.03016,species,Abiotrophia defectiva
52773,0.00092,species,Schaalia meyeri
53443,0.20103,species,Blautia hydrogenotrophica
55565,0.00436,species,Actinomyces graevenitzii
61171,0.30725,species,Holdemania filiformis
68892,0.01864,species,Streptococcus infantis
76860,0.00749,species,Streptococcus constellatus
84024,3.31124,species,Clostridium disporicum
84112,0.96591,species,Eggerthella lenta
84135,0.13437,species,Gemella sanguinis
88431,3.57896,species,Dorea longicatena
100884,0.34514,species,Coprobacillus cateniformis
105841,0.01013,species,Anaerostipes caccae
105843,0.21254,species,Anaerobutyricum soehngenii
113107,0.28059,species,Streptococcus australis
114527,0.01385,species,Mogibacterium diversum
116085,0.71937,species,Coprococcus catus
118748,0.00656,species,Bulleidia extructa
138595,0.00025,species,Olsenella profusa
154046,0.14638,species,Hungatella hathewayi
154288,1.67118,species,Turicibacter sanguinis
166486,0.01542,species,Roseburia intestinalis
184870,0.00557,species,Varibaculum cambriense
187327,2.1838,species,Acidaminococcus intestini
208479,0.83238,species,Enterocloster bolteae
209880,0.58228,species,Allisonella histaminiformans
214853,0.00313,species,Anaerofustis stercorihominis
216816,0.34526,species,Bifidobacterium longum
218538,0.31371,species,Dialister invisus
253257,0.36091,species,Lacrimispora amygdalina
261299,0.13835,species,Intestinibacter bartlettii
272548,0.00554,species,Actinomyces dentalis
292800,0.09768,species,Flavonifractor plautii
301301,0.05481,species,Roseburia hominis
301302,0.55082,species,Roseburia faecis
328813,0.12006,species,Alistipes onderdonkii
358742,0.38216,species,Enterocloster aldenensis
358743,0.05511,species,Enterocloster citroniae
360807,3.17068,species,Roseburia inulinivorans
418240,2.33603,species,Blautia wexlerae
474960,0.00749,species,Hydrogenoanaerobacterium saccharovorans
544580,0.06305,species,Actinomyces oris
556499,0.01768,species,Propionibacterium acidifaciens
649756,1.30065,species,Anaerostipes hadrus
673271,0.00906,species,Catenibacillus scindens
712124,0.00088,species,Actinomyces sp. oral taxon 448
871665,1.59658,species,Blautia faecis
938289,0.00116,species,Levyella massiliensis
1034346,0.03493,species,Dielma fastidiosa
1118058,0.04855,species,Actinomyces sp. ph3
1150298,7.86278,species,Fusicatenibacter saccharivorans
1414720,1.52098,species,Clostridium saudiense
1432052,0.23978,species,Eisenbergiella tayi
1550024,0.45701,species,Ruthenibacterium lactatiformans
1628085,1.28215,species,Agathobaculum butyriciproducens
1653434,2.46732,species,Sellimonas intestinalis
1673717,0.0049,species,Anaeromassilibacillus senegalensis
1697794,0.00056,species,Clostridia bacterium UC5.1-1D1
1720194,0.22833,species,Clostridium sp. AT4
1737424,4.48638,species,Blautia massiliensis (ex Durand et al. 2017)
1776391,0.01883,species,Romboutsia timonensis
1776392,0.0958,species,Massilimicrobiota timonensis
1796615,2.30935,species,Blautia caecimuris
1796635,3.62012,species,Longicatena caecimuris
1870991,0.04669,species,Massilioclostridium coli
1871020,0.00162,species,Clostridium sp. Marseille-P3244
1871035,0.20994,species,Negativibacillus massiliensis
1898203,0.07258,species,Lachnospiraceae bacterium
1898204,1.72864,species,Clostridiaceae bacterium
1898207,0.19439,species,Clostridiales bacterium
1912855,0.48783,species,Faecalimonas umbilicata
1917868,0.11886,species,Blautia marasmi
1965603,0.00236,species,Blautia sp. An249
1965662,0.04032,species,Gemmiger sp. An87
1981510,0.0305,species,Monoglobus pectinilyticus
1986206,0.0159,species,Candidatus Nanosynsacchari sp. TM7_ANC_38.39_G1_1
2093824,0.00065,species,Candidatus Nanosynbacter lyticus
2093857,0.02448,species,Dysosmobacter welbionis
2171989,0.00238,species,Candidatus Nanoperiomorbus periodonticus
2292182,0.01932,species,Clostridiaceae bacterium AF18-31LB
2293024,1.11295,species,Clostridium sp. AM22-11AC
2500537,1.54214,species,Candidatus Cibiobacter qucibialis
2763644,0.01634,species,Zhenpiania hominis
2763667,0.01713,species,Wansuia hejianensis
2764322,0.00718,species,Hydrogeniiclostridium mannosilyticum
2764712,0.05893,species,Lentihominibacter faecis
2779352,0.00336,species,Pseudoflavonifractor gallinarum
2787103,4.67744,species,Clostridium sp. 1001270J_160509_D11
2841037,0.15231,species,Claveliimonas bilis
2883295,0.01446,species,bacterium 210917-DFI.7.65
2931401,0.00629,species,Cuneatibacter sp. NSJ-177
2981769,0.0168,species,Waltera acetigignens
