ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,29.96506,species,unclassified
817,1.25547,species,Bacteroides fragilis
818,0.68426,species,Bacteroides thetaiotaomicron
820,8.67645,species,Bacteroides uniformis
821,0.1603,species,Phocaeicola vulgatus
823,1.47507,species,Parabacteroides distasonis
853,0.74094,species,Faecalibacterium prausnitzii
28052,0.32364,species,Lachnospira pectinoschiza
28116,0.03585,species,Bacteroides ovatus
28117,10.03558,species,Alistipes putredinis
28118,1.91243,species,Odoribacter splanchnicus
39491,1.31132,species,Agathobacter rectalis
39492,1.73081,species,[Eubacterium] siraeum
40518,0.34261,species,Ruminococcus bromii
46503,1.76702,species,Parabacteroides merdae
165179,5.46528,species,Segatella copri
214856,0.02,species,Alistipes finegoldii
218538,0.16147,species,Dialister invisus
239935,0.40303,species,Akkermansia muciniphila
246787,0.74307,species,Bacteroides cellulosilyticus
328813,0.38831,species,Alistipes onderdonkii
328814,0.923,species,Alistipes shahii
357276,20.30318,species,Phocaeicola dorei
371601,1.35692,species,Bacteroides xylanisolvens
487174,3.47775,species,Barnesiella intestinihominis
1160721,1.59326,species,Ruminococcus bicirculans (ex Wegman et al. 2014)
1472417,0.21331,species,Butyricimonas paravirosa
1519439,0.0818,species,Oscillibacter sp. ER4
1965631,1.58323,species,Alistipes sp. An31A
2293015,0.19041,species,Clostridium sp. AF36-4
2485925,0.41441,species,Oscillospiraceae bacterium
2584944,0.54359,species,Sutterella faecalis
2585118,0.73618,species,Alistipes communis
2787103,0.39468,species,Clostridium sp. 1001270J_160509_D11
2841526,0.01025,species,Oscillibacter sp. MSJ-31
2981769,0.58006,species,Waltera acetigignens
