ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,5.01604,species,unclassified
817,18.61508,species,Bacteroides fragilis
818,8.73889,species,Bacteroides thetaiotaomicron
853,2.2275,species,Faecalibacterium prausnitzii
28116,14.04075,species,Bacteroides ovatus
28117,0.26733,species,Alistipes putredinis
33039,0.91431,species,[Ruminococcus] torques
39485,0.17226,species,Lachnospira eligens
39486,0.02486,species,Dorea formicigenerans
39488,0.22242,species,Anaerobutyricum hallii
39491,1.04597,species,Agathobacter rectalis
40520,0.00527,species,Blautia obeum
47678,2.76513,species,Bacteroides caccae
88431,0.1846,species,Dorea longicatena
154288,0.09664,species,Turicibacter sanguinis
160404,0.22745,species,Anaerotignum lactatifermentans
166486,0.18489,species,Roseburia intestinalis
187327,1.27629,species,Acidaminococcus intestini
216816,0.01012,species,Bifidobacterium longum
218538,0.70493,species,Dialister invisus
253257,0.35001,species,Lacrimispora amygdalina
290055,0.23102,species,Faecalicatena fissicatena
292800,0.36792,species,Flavonifractor plautii
301301,0.14654,species,Roseburia hominis
301302,0.62543,species,Roseburia faecis
351091,0.91216,species,Oscillibacter valericigenes
360807,0.46263,species,Roseburia inulinivorans
410072,0.14264,species,Coprococcus comes
418240,0.48945,species,Blautia wexlerae
544645,2.2671,species,Butyricimonas virosa
592978,0.06224,species,Mediterraneibacter faecis
626932,0.29738,species,Alistipes indistinctus
649756,0.20306,species,Anaerostipes hadrus
745368,1.7379,species,Gemmiger formicilis
1150298,0.82108,species,Fusicatenibacter saccharivorans
1160721,0.11539,species,Ruminococcus bicirculans (ex Wegman et al. 2014)
1297617,0.07872,species,Intestinimonas butyriciproducens
1628085,0.04852,species,Agathobaculum butyriciproducens
1715004,0.18275,species,Clostridiales bacterium KLE1615
1720194,0.04614,species,Clostridium sp. AT4
1737424,0.64766,species,Blautia massiliensis (ex Durand et al. 2017)
1898204,0.13087,species,Clostridiaceae bacterium
1898207,0.96863,species,Clostridiales bacterium
1982626,0.13743,species,Faecalibacillus intestinalis
2093857,0.24715,species,Dysosmobacter welbionis
2108523,0.09693,species,Lawsonibacter asaccharolyticus
2211183,0.07806,species,Evtepia gabavorous
2292182,0.05304,species,Clostridiaceae bacterium AF18-31LB
2293015,1.03952,species,Clostridium sp. AF36-4
2293024,0.12006,species,Clostridium sp. AM22-11AC
2293035,0.02399,species,Clostridium sp. AM49-4BH
2293107,0.03183,species,Eubacterium sp. AF34-35BH
2479840,27.36892,species,Prevotella marseillensis
2500537,0.00169,species,Candidatus Cibiobacter qucibialis
2606633,0.10552,species,Oliverpabstia intestinalis
2763051,0.76639,species,Lachnospira hominis (ex Liu et al. 2021)
2763663,0.15934,species,Enterocloster hominis (ex Liu et al. 2021)
2830654,0.00288,species,Clostridiaceae bacterium Marseille-Q3526
2881266,0.70332,species,Faecalibacterium butyricigenerans
2883295,0.00725,species,bacterium 210917-DFI.7.65
2885350,0.08459,species,Gallintestinimicrobium propionicum
2885357,0.24117,species,Hominenteromicrobium mulieris
2981769,0.65497,species,Waltera acetigignens
