ncbi_taxon_id,relative_abundance,taxon_rank_level,scientific_name
-1,9.22288,species,unclassified
562,0.67752,species,Escherichia coli
573,0.05808,species,Klebsiella pneumoniae
818,0.02792,species,Bacteroides thetaiotaomicron
820,0.13471,species,Bacteroides uniformis
821,2.13518,species,Phocaeicola vulgatus
823,0.22527,species,Parabacteroides distasonis
850,0.80521,species,Fusobacterium mortiferum
856,0.2352,species,Fusobacterium varium
901,0.0076,species,Desulfovibrio piger
1302,0.00024,species,Streptococcus gordonii
1303,0.00865,species,Streptococcus oralis
1304,0.0527,species,Streptococcus salivarius
1305,0.01144,species,Streptococcus sanguinis
1308,4.00013,species,Streptococcus thermophilus
1318,0.00978,species,Streptococcus parasanguinis
1322,0.5957,species,Blautia hansenii
1358,1.69257,species,Lactococcus lactis
1359,0.2069,species,Lactococcus cremoris
1382,0.01043,species,Lancefieldella parvula
1512,0.05889,species,[Clostridium] symbiosum
1522,1.21426,species,[Clostridium] innocuum
1544,0.00382,species,Faecalicatena orotica
1547,2.92616,species,Thomasclavelia ramosa
1660,0.13503,species,Schaalia odontolytica
1750,0.00061,species,Arachnia propionica
4932,0.00482,species,Saccharomyces cerevisiae
28037,0.06099,species,Streptococcus mitis
28111,0.08197,species,Bacteroides eggerthii
28116,0.07136,species,Bacteroides ovatus
28118,0.00014,species,Odoribacter splanchnicus
29348,0.11373,species,Thomasclavelia spiroformis
29361,7.1533,species,[Clostridium] nexile
29363,0.00106,species,Clostridium paraputrificum
33025,2.80736,species,Phascolarctobacterium faecium
33033,0.01076,species,Parvimonas micra
33035,0.00015,species,Blautia producta
33038,18.61921,species,Mediterraneibacter gnavus
33039,0.78344,species,[Ruminococcus] torques
35833,0.33137,species,Bilophila wadsworthia
39486,0.9405,species,Dorea formicigenerans
40520,0.09234,species,Blautia obeum
43675,0.03203,species,Rothia mucilaginosa
46503,0.03845,species,Parabacteroides merdae
46506,2.2457,species,Bacteroides stercoris
47678,0.53602,species,Bacteroides caccae
53442,0.01278,species,Eubacterium callanderi
55565,0.09484,species,Actinomyces graevenitzii
61171,0.0513,species,Holdemania filiformis
61592,0.00152,species,Corynebacterium durum
74426,2.53047,species,Collinsella aerofaciens
84024,0.02094,species,Clostridium disporicum
84112,0.25064,species,Eggerthella lenta
84135,0.02266,species,Gemella sanguinis
88431,1.44729,species,Dorea longicatena
105841,0.06943,species,Anaerostipes caccae
105843,0.69127,species,Anaerobutyricum soehngenii
109327,0.00039,species,Anaerovorax odorimutans
113107,0.05691,species,Streptococcus australis
114527,0.02196,species,Mogibacterium diversum
143393,0.02199,species,[Eubacterium] sulci
154046,0.00134,species,Hungatella hathewayi
160404,0.07741,species,Anaerotignum lactatifermentans
172042,0.01566,species,Rothia aeria
204516,0.16869,species,Phocaeicola massiliensis
208479,0.39162,species,Enterocloster bolteae
214853,0.00263,species,Anaerofustis stercorihominis
244366,0.00194,species,Klebsiella variicola
272548,0.00013,species,Actinomyces dentalis
291644,0.03145,species,Bacteroides salyersiae
292800,0.38555,species,Flavonifractor plautii
328812,0.01417,species,Parabacteroides goldsteinii
328813,0.01128,species,Alistipes onderdonkii
328814,0.0089,species,Alistipes shahii
341220,0.01621,species,Lactonifactor longoviformis
342942,0.10747,species,Mediterraneibacter glycyrrhizinilyticus
357276,1.98975,species,Phocaeicola dorei
358742,0.0273,species,Enterocloster aldenensis
358743,0.04356,species,Enterocloster citroniae
371601,0.04436,species,Bacteroides xylanisolvens
387661,0.04809,species,Parabacteroides johnsonii
410072,0.6898,species,Coprococcus comes
418240,2.42695,species,Blautia wexlerae
460384,0.00424,species,Enterocloster lavalensis
487174,0.00288,species,Barnesiella intestinihominis
574930,0.02952,species,Parabacteroides gordonii
649756,3.30392,species,Anaerostipes hadrus
713054,0.02966,species,TM7 phylum sp. oral taxon 352
871665,0.18475,species,Blautia faecis
936548,0.06636,species,Actinomyces sp. ICM47
1118058,0.0018,species,Actinomyces sp. ph3
1197717,0.02293,species,Cloacibacillus porcorum
1234680,0.01363,species,Streptococcus rubneri
1337051,0.00349,species,Murimonas intestini
1432052,0.10189,species,Eisenbergiella tayi
1472416,0.00392,species,Butyricimonas faecihominis
1472417,0.00112,species,Butyricimonas paravirosa
1472761,0.02565,species,Enorma massiliensis
1501329,0.00622,species,Oribacterium parvum
1550024,0.05224,species,Ruthenibacterium lactatiformans
1628085,0.89126,species,Agathobaculum butyriciproducens
1650663,0.25007,species,Allofournierella massiliensis
1653435,0.04056,species,Merdimonas faecis
1697794,0.00075,species,Clostridia bacterium UC5.1-1D1
1720194,2.4995,species,Clostridium sp. AT4
1776384,0.00532,species,Emergencia timonensis
1776392,0.01236,species,Massilimicrobiota timonensis
1796615,2.62292,species,Blautia caecimuris
1796618,0.01039,species,Cuneatibacter caecimuris
1796635,0.06839,species,Longicatena caecimuris
1812935,1.63272,species,Enterobacter roggenkampii
1841867,0.00203,species,Merdimmobilis hominis
1852361,0.17583,species,Actinomyces bouchesdurhonensis
1871035,0.0634,species,Negativibacillus massiliensis
1898204,0.13294,species,Clostridiaceae bacterium
1912855,13.75329,species,Faecalimonas umbilicata
1917868,1.83704,species,Blautia marasmi
1965582,1.14408,species,Gemmiger sp. An194
2292075,0.01571,species,Sutterella sp. AM11-39
2293028,0.04204,species,Clostridium sp. AM29-11AC
2547410,0.05289,species,Enterocloster alcoholdehydrogenati
2739389,0.56372,species,Phocaeicola faecicola
2763672,0.01036,species,Simiaoa sunii
